bus_id,node_name,node_phase,vr_upper,vr_lower,vi_upper,vi_lower
28,R4-12-47-2_meter_16,C,-137.178455,-139.949737,243.4,236.6
29,R4-12-47-2_meter_17,A,279.8994739,274.3569101,1,-1
30,R4-12-47-2_meter_17,B,-137.178455,-139.949737,-236.6,-243.4
31,R4-12-47-2_meter_17,C,-137.178455,-139.949737,243.4,236.6
32,R4-12-47-2_meter_18,A,279.8994739,274.3569101,1,-1
33,R4-12-47-2_meter_18,B,-137.178455,-139.949737,-236.6,-243.4
34,R4-12-47-2_meter_18,C,-137.178455,-139.949737,243.4,236.6
35,R4-12-47-2_meter_19,C,-137.178455,-139.949737,243.4,236.6
36,R4-12-47-2_meter_20,A,279.8994739,274.3569101,1,-1
37,R4-12-47-2_meter_20,B,-137.178455,-139.949737,-236.6,-243.4
38,R4-12-47-2_meter_20,C,-137.178455,-139.949737,243.4,236.6
39,R4-12-47-2_meter_21,A,279.8994739,274.3569101,1,-1
40,R4-12-47-2_meter_21,B,-137.178455,-139.949737,-236.6,-243.4
41,R4-12-47-2_meter_21,C,-137.178455,-139.949737,243.4,236.6
42,R4-12-47-2_meter_22,A,7289.0488,7144.7112,1,-1
43,R4-12-47-2_meter_22,B,-3572.3556,-3644.5244,-6186.5,-6313.5
44,R4-12-47-2_meter_22,C,-3572.3556,-3644.5244,6313.5,6186.5
45,R4-12-47-2_node_1,B,-3572.3556,-3644.5244,-6186.5,-6313.5
46,R4-12-47-2_node_2,B,-3572.3556,-3644.5244,-6186.5,-6313.5
47,R4-12-47-2_node_3,B,-3572.3556,-3644.5244,-6186.5,-6313.5
48,R4-12-47-2_node_4,B,-3572.3556,-3644.5244,-6186.5,-6313.5
49,R4-12-47-2_node_5,A,7289.0488,7144.7112,1,-1
50,R4-12-47-2_node_6,A,7289.0488,7144.7112,1,-1
51,R4-12-47-2_node_7,B,-3572.3556,-3644.5244,-6186.5,-6313.5
52,R4-12-47-2_node_8,B,-3572.3556,-3644.5244,-6186.5,-6313.5
53,R4-12-47-2_node_9,A,7289.0488,7144.7112,1,-1
54,R4-12-47-2_node_10,A,7289.0488,7144.7112,1,-1
55,R4-12-47-2_node_10,B,-3572.3556,-3644.5244,-6186.5,-6313.5
56,R4-12-47-2_node_11,B,-3572.3556,-3644.5244,-6186.5,-6313.5
57,R4-12-47-2_node_12,A,7289.0488,7144.7112,1,-1
58,R4-12-47-2_node_12,B,-3572.3556,-3644.5244,-6186.5,-6313.5
59,R4-12-47-2_node_12,C,-3572.3556,-3644.5244,6313.5,6186.5
60,R4-12-47-2_node_13,A,7289.0488,7144.7112,1,-1
61,R4-12-47-2_node_13,B,-3572.3556,-3644.5244,-6186.5,-6313.5
62,R4-12-47-2_node_13,C,-3572.3556,-3644.5244,6313.5,6186.5
63,R4-12-47-2_node_14,A,7289.0488,7144.7112,1,-1
64,R4-12-47-2_node_14,B,-3572.3556,-3644.5244,-6186.5,-6313.5
65,R4-12-47-2_node_14,C,-3572.3556,-3644.5244,6313.5,6186.5
66,R4-12-47-2_node_15,A,7289.0488,7144.7112,1,-1
67,R4-12-47-2_node_15,B,-3572.3556,-3644.5244,-6186.5,-6313.5
68,R4-12-47-2_node_15,C,-3572.3556,-3644.5244,6313.5,6186.5
69,R4-12-47-2_node_16,A,7289.0488,7144.7112,1,-1
70,R4-12-47-2_node_16,B,-3572.3556,-3644.5244,-6186.5,-6313.5
71,R4-12-47-2_node_16,C,-3572.3556,-3644.5244,6313.5,6186.5
72,R4-12-47-2_node_17,B,-3572.3556,-3644.5244,-6186.5,-6313.5
73,R4-12-47-2_node_17,C,-3572.3556,-3644.5244,6313.5,6186.5
74,R4-12-47-2_node_18,A,7289.0488,7144.7112,1,-1
75,R4-12-47-2_node_18,B,-3572.3556,-3644.5244,-6186.5,-6313.5
76,R4-12-47-2_node_18,C,-3572.3556,-3644.5244,6313.5,6186.5
77,R4-12-47-2_node_19,A,7289.0488,7144.7112,1,-1
78,R4-12-47-2_node_19,B,-3572.3556,-3644.5244,-6186.5,-6313.5
79,R4-12-47-2_node_19,C,-3572.3556,-3644.5244,6313.5,6186.5
80,R4-12-47-2_node_20,A,7289.0488,7144.7112,1,-1
81,R4-12-47-2_node_20,B,-3572.3556,-3644.5244,-6186.5,-6313.5
82,R4-12-47-2_node_20,C,-3572.3556,-3644.5244,6313.5,6186.5
83,R4-12-47-2_node_21,A,7289.0488,7144.7112,1,-1
84,R4-12-47-2_node_21,B,-3572.3556,-3644.5244,-6186.5,-6313.5
85,R4-12-47-2_node_21,C,-3572.3556,-3644.5244,6313.5,6186.5
86,R4-12-47-2_node_22,A,7289.0488,7144.7112,1,-1
87,R4-12-47-2_node_22,B,-3572.3556,-3644.5244,-6186.5,-6313.5
88,R4-12-47-2_node_22,C,-3572.3556,-3644.5244,6313.5,6186.5
89,R4-12-47-2_node_23,A,7289.0488,7144.7112,1,-1
90,R4-12-47-2_node_23,B,-3572.3556,-3644.5244,-6186.5,-6313.5
91,R4-12-47-2_node_23,C,-3572.3556,-3644.5244,6313.5,6186.5
92,R4-12-47-2_node_24,A,7289.0488,7144.7112,1,-1
93,R4-12-47-2_node_24,B,-3572.3556,-3644.5244,-6186.5,-6313.5
94,R4-12-47-2_node_24,C,-3572.3556,-3644.5244,6313.5,6186.5
95,R4-12-47-2_node_25,A,7289.0488,7144.7112,1,-1
96,R4-12-47-2_node_25,B,-3572.3556,-3644.5244,-6186.5,-6313.5
97,R4-12-47-2_node_25,C,-3572.3556,-3644.5244,6313.5,6186.5
98,R4-12-47-2_node_26,A,7289.0488,7144.7112,1,-1
99,R4-12-47-2_node_26,B,-3572.3556,-3644.5244,-6186.5,-6313.5
100,R4-12-47-2_node_26,C,-3572.3556,-3644.5244,6313.5,6186.5
101,R4-12-47-2_node_27,A,7289.0488,7144.7112,1,-1
102,R4-12-47-2_node_27,B,-3572.3556,-3644.5244,-6186.5,-6313.5
103,R4-12-47-2_node_27,C,-3572.3556,-3644.5244,6313.5,6186.5
104,R4-12-47-2_node_28,A,7289.0488,7144.7112,1,-1
105,R4-12-47-2_node_28,B,-3572.3556,-3644.5244,-6186.5,-6313.5
106,R4-12-47-2_node_28,C,-3572.3556,-3644.5244,6313.5,6186.5
107,R4-12-47-2_node_29,B,-3572.3556,-3644.5244,-6186.5,-6313.5
108,R4-12-47-2_node_30,B,-3572.3556,-3644.5244,-6186.5,-6313.5
109,R4-12-47-2_node_31,A,7289.0488,7144.7112,1,-1
110,R4-12-47-2_node_32,A,7289.0488,7144.7112,1,-1
111,R4-12-47-2_node_32,B,-3572.3556,-3644.5244,-6186.5,-6313.5
112,R4-12-47-2_node_32,C,-3572.3556,-3644.5244,6313.5,6186.5
113,R4-12-47-2_node_33,A,7289.0488,7144.7112,1,-1
114,R4-12-47-2_node_33,B,-3572.3556,-3644.5244,-6186.5,-6313.5
115,R4-12-47-2_node_33,C,-3572.3556,-3644.5244,6313.5,6186.5
116,R4-12-47-2_node_34,C,-3572.3556,-3644.5244,6313.5,6186.5
117,R4-12-47-2_node_35,A,7289.0488,7144.7112,1,-1
118,R4-12-47-2_node_35,B,-3572.3556,-3644.5244,-6186.5,-6313.5
119,R4-12-47-2_node_35,C,-3572.3556,-3644.5244,6313.5,6186.5
120,R4-12-47-2_node_36,B,-3572.3556,-3644.5244,-6186.5,-6313.5
121,R4-12-47-2_node_37,A,7289.0488,7144.7112,1,-1
122,R4-12-47-2_node_38,A,7289.0488,7144.7112,1,-1
123,R4-12-47-2_node_39,C,-3572.3556,-3644.5244,6313.5,6186.5
124,R4-12-47-2_node_40,A,7289.0488,7144.7112,1,-1
125,R4-12-47-2_node_40,B,-3572.3556,-3644.5244,-6186.5,-6313.5
126,R4-12-47-2_node_40,C,-3572.3556,-3644.5244,6313.5,6186.5
127,R4-12-47-2_node_41,A,7289.0488,7144.7112,1,-1
128,R4-12-47-2_node_41,B,-3572.3556,-3644.5244,-6186.5,-6313.5
129,R4-12-47-2_node_41,C,-3572.3556,-3644.5244,6313.5,6186.5
130,R4-12-47-2_node_42,A,7289.0488,7144.7112,1,-1
131,R4-12-47-2_node_42,B,-3572.3556,-3644.5244,-6186.5,-6313.5
132,R4-12-47-2_node_42,C,-3572.3556,-3644.5244,6313.5,6186.5
133,R4-12-47-2_node_43,A,7289.0488,7144.7112,1,-1
134,R4-12-47-2_node_43,B,-3572.3556,-3644.5244,-6186.5,-6313.5
135,R4-12-47-2_node_43,C,-3572.3556,-3644.5244,6313.5,6186.5
136,R4-12-47-2_node_44,A,7289.0488,7144.7112,1,-1
137,R4-12-47-2_node_44,B,-3572.3556,-3644.5244,-6186.5,-6313.5
138,R4-12-47-2_node_44,C,-3572.3556,-3644.5244,6313.5,6186.5
139,R4-12-47-2_node_45,A,7289.0488,7144.7112,1,-1
140,R4-12-47-2_node_45,B,-3572.3556,-3644.5244,-6186.5,-6313.5
141,R4-12-47-2_node_45,C,-3572.3556,-3644.5244,6313.5,6186.5
142,R4-12-47-2_node_46,C,-3572.3556,-3644.5244,6313.5,6186.5
143,R4-12-47-2_node_47,C,-3572.3556,-3644.5244,6313.5,6186.5
144,R4-12-47-2_node_48,C,-3572.3556,-3644.5244,6313.5,6186.5
145,R4-12-47-2_node_49,C,-3572.3556,-3644.5244,6313.5,6186.5
146,R4-12-47-2_node_50,C,-3572.3556,-3644.5244,6313.5,6186.5
147,R4-12-47-2_node_51,C,-3572.3556,-3644.5244,6313.5,6186.5
148,R4-12-47-2_node_52,C,-3572.3556,-3644.5244,6313.5,6186.5
149,R4-12-47-2_node_53,C,-3572.3556,-3644.5244,6313.5,6186.5
150,R4-12-47-2_node_54,A,7289.0488,7144.7112,1,-1
151,R4-12-47-2_node_55,C,-3572.3556,-3644.5244,6313.5,6186.5
152,R4-12-47-2_node_56,C,-3572.3556,-3644.5244,6313.5,6186.5
153,R4-12-47-2_node_57,A,7289.0488,7144.7112,1,-1
154,R4-12-47-2_node_58,B,-3572.3556,-3644.5244,-6186.5,-6313.5
155,R4-12-47-2_node_59,C,-3572.3556,-3644.5244,6313.5,6186.5
156,R4-12-47-2_node_60,A,7289.0488,7144.7112,1,-1
157,R4-12-47-2_node_60,B,-3572.3556,-3644.5244,-6186.5,-6313.5
158,R4-12-47-2_node_60,C,-3572.3556,-3644.5244,6313.5,6186.5
159,R4-12-47-2_node_61,A,7289.0488,7144.7112,1,-1
160,R4-12-47-2_node_62,B,-3572.3556,-3644.5244,-6186.5,-6313.5
161,R4-12-47-2_node_63,A,7289.0488,7144.7112,1,-1
162,R4-12-47-2_node_63,B,-3572.3556,-3644.5244,-6186.5,-6313.5
163,R4-12-47-2_node_63,C,-3572.3556,-3644.5244,6313.5,6186.5
164,R4-12-47-2_node_64,A,7289.0488,7144.7112,1,-1
165,R4-12-47-2_node_64,B,-3572.3556,-3644.5244,-6186.5,-6313.5
166,R4-12-47-2_node_64,C,-3572.3556,-3644.5244,6313.5,6186.5
167,R4-12-47-2_node_65,A,7289.0488,7144.7112,1,-1
168,R4-12-47-2_node_65,B,-3572.3556,-3644.5244,-6186.5,-6313.5
169,R4-12-47-2_node_65,C,-3572.3556,-3644.5244,6313.5,6186.5
170,R4-12-47-2_node_66,A,7289.0488,7144.7112,1,-1
171,R4-12-47-2_node_66,B,-3572.3556,-3644.5244,-6186.5,-6313.5
172,R4-12-47-2_node_66,C,-3572.3556,-3644.5244,6313.5,6186.5
173,R4-12-47-2_node_67,A,7289.0488,7144.7112,1,-1
174,R4-12-47-2_node_67,B,-3572.3556,-3644.5244,-6186.5,-6313.5
175,R4-12-47-2_node_67,C,-3572.3556,-3644.5244,6313.5,6186.5
176,R4-12-47-2_node_68,A,7289.0488,7144.7112,1,-1
177,R4-12-47-2_node_68,B,-3572.3556,-3644.5244,-6186.5,-6313.5
178,R4-12-47-2_node_68,C,-3572.3556,-3644.5244,6313.5,6186.5
179,R4-12-47-2_node_69,C,-3572.3556,-3644.5244,6313.5,6186.5
180,R4-12-47-2_node_70,B,-3572.3556,-3644.5244,-6186.5,-6313.5
181,R4-12-47-2_node_71,C,-3572.3556,-3644.5244,6313.5,6186.5
182,R4-12-47-2_node_72,A,7289.0488,7144.7112,1,-1
183,R4-12-47-2_node_73,B,-3572.3556,-3644.5244,-6186.5,-6313.5
184,R4-12-47-2_node_74,A,7289.0488,7144.7112,1,-1
185,R4-12-47-2_node_75,B,-3572.3556,-3644.5244,-6186.5,-6313.5
186,R4-12-47-2_node_76,C,-3572.3556,-3644.5244,6313.5,6186.5
187,R4-12-47-2_node_77,A,7289.0488,7144.7112,1,-1
188,R4-12-47-2_node_78,C,-3572.3556,-3644.5244,6313.5,6186.5
189,R4-12-47-2_node_79,A,7289.0488,7144.7112,1,-1
190,R4-12-47-2_node_80,B,-3572.3556,-3644.5244,-6186.5,-6313.5
191,R4-12-47-2_node_81,B,-3572.3556,-3644.5244,-6186.5,-6313.5
192,R4-12-47-2_node_82,A,7289.0488,7144.7112,1,-1
193,R4-12-47-2_node_82,B,-3572.3556,-3644.5244,-6186.5,-6313.5
194,R4-12-47-2_node_82,C,-3572.3556,-3644.5244,6313.5,6186.5
195,R4-12-47-2_node_83,B,-3572.3556,-3644.5244,-6186.5,-6313.5
196,R4-12-47-2_node_84,B,-3572.3556,-3644.5244,-6186.5,-6313.5
197,R4-12-47-2_node_84,C,-3572.3556,-3644.5244,6313.5,6186.5
198,R4-12-47-2_node_85,A,7289.0488,7144.7112,1,-1
199,R4-12-47-2_node_86,C,-3572.3556,-3644.5244,6313.5,6186.5
200,R4-12-47-2_node_87,A,7289.0488,7144.7112,1,-1
201,R4-12-47-2_node_88,C,-3572.3556,-3644.5244,6313.5,6186.5
202,R4-12-47-2_node_89,C,-3572.3556,-3644.5244,6313.5,6186.5
203,R4-12-47-2_node_90,C,-3572.3556,-3644.5244,6313.5,6186.5
204,R4-12-47-2_node_91,A,7289.0488,7144.7112,1,-1
205,R4-12-47-2_node_91,C,-3572.3556,-3644.5244,6313.5,6186.5
206,R4-12-47-2_node_92,A,7289.0488,7144.7112,1,-1
207,R4-12-47-2_node_93,A,7289.0488,7144.7112,1,-1
208,R4-12-47-2_node_93,B,-3572.3556,-3644.5244,-6186.5,-6313.5
209,R4-12-47-2_node_93,C,-3572.3556,-3644.5244,6313.5,6186.5
210,R4-12-47-2_node_94,A,7289.0488,7144.7112,1,-1
211,R4-12-47-2_node_94,B,-3572.3556,-3644.5244,-6186.5,-6313.5
212,R4-12-47-2_node_94,C,-3572.3556,-3644.5244,6313.5,6186.5
213,R4-12-47-2_node_95,A,7289.0488,7144.7112,1,-1
214,R4-12-47-2_node_96,B,-3572.3556,-3644.5244,-6186.5,-6313.5
215,R4-12-47-2_node_97,B,-3572.3556,-3644.5244,-6186.5,-6313.5
216,R4-12-47-2_node_98,B,-3572.3556,-3644.5244,-6186.5,-6313.5
217,R4-12-47-2_node_99,C,-3572.3556,-3644.5244,6313.5,6186.5
218,R4-12-47-2_node_100,C,-3572.3556,-3644.5244,6313.5,6186.5
219,R4-12-47-2_node_101,A,7289.0488,7144.7112,1,-1
220,R4-12-47-2_node_101,B,-3572.3556,-3644.5244,-6186.5,-6313.5
221,R4-12-47-2_node_101,C,-3572.3556,-3644.5244,6313.5,6186.5
222,R4-12-47-2_node_102,C,-3572.3556,-3644.5244,6313.5,6186.5
223,R4-12-47-2_node_103,C,-3572.3556,-3644.5244,6313.5,6186.5
224,R4-12-47-2_node_104,C,-3572.3556,-3644.5244,6313.5,6186.5
225,R4-12-47-2_node_105,C,-3572.3556,-3644.5244,6313.5,6186.5
226,R4-12-47-2_node_106,C,-3572.3556,-3644.5244,6313.5,6186.5
227,R4-12-47-2_node_107,C,-3572.3556,-3644.5244,6313.5,6186.5
228,R4-12-47-2_node_108,C,-3572.3556,-3644.5244,6313.5,6186.5
229,R4-12-47-2_node_109,C,-3572.3556,-3644.5244,6313.5,6186.5
230,R4-12-47-2_node_110,A,7289.0488,7144.7112,1,-1
231,R4-12-47-2_node_110,B,-3572.3556,-3644.5244,-6186.5,-6313.5
232,R4-12-47-2_node_110,C,-3572.3556,-3644.5244,6313.5,6186.5
233,R4-12-47-2_node_111,A,7289.0488,7144.7112,1,-1
234,R4-12-47-2_node_111,B,-3572.3556,-3644.5244,-6186.5,-6313.5
235,R4-12-47-2_node_111,C,-3572.3556,-3644.5244,6313.5,6186.5
236,R4-12-47-2_node_112,A,7289.0488,7144.7112,1,-1
237,R4-12-47-2_node_113,A,7289.0488,7144.7112,1,-1
238,R4-12-47-2_node_114,A,7289.0488,7144.7112,1,-1
239,R4-12-47-2_node_115,B,-3572.3556,-3644.5244,-6186.5,-6313.5
240,R4-12-47-2_node_116,A,7289.0488,7144.7112,1,-1
241,R4-12-47-2_node_117,A,7289.0488,7144.7112,1,-1
242,R4-12-47-2_node_118,A,7289.0488,7144.7112,1,-1
243,R4-12-47-2_node_119,A,7289.0488,7144.7112,1,-1
244,R4-12-47-2_node_120,A,7289.0488,7144.7112,1,-1
245,R4-12-47-2_node_121,A,7289.0488,7144.7112,1,-1
246,R4-12-47-2_node_122,B,-3572.3556,-3644.5244,-6186.5,-6313.5
247,R4-12-47-2_node_123,B,-3572.3556,-3644.5244,-6186.5,-6313.5
248,R4-12-47-2_node_124,B,-3572.3556,-3644.5244,-6186.5,-6313.5
249,R4-12-47-2_node_125,B,-3572.3556,-3644.5244,-6186.5,-6313.5
250,R4-12-47-2_node_126,B,-3572.3556,-3644.5244,-6186.5,-6313.5
251,R4-12-47-2_node_127,B,-3572.3556,-3644.5244,-6186.5,-6313.5
252,R4-12-47-2_node_128,C,-3572.3556,-3644.5244,6313.5,6186.5
253,R4-12-47-2_node_129,C,-3572.3556,-3644.5244,6313.5,6186.5
254,R4-12-47-2_node_130,B,-3572.3556,-3644.5244,-6186.5,-6313.5
255,R4-12-47-2_node_131,B,-3572.3556,-3644.5244,-6186.5,-6313.5
256,R4-12-47-2_node_132,B,-3572.3556,-3644.5244,-6186.5,-6313.5
257,R4-12-47-2_node_133,C,-3572.3556,-3644.5244,6313.5,6186.5
258,R4-12-47-2_node_134,C,-3572.3556,-3644.5244,6313.5,6186.5
259,R4-12-47-2_node_135,C,-3572.3556,-3644.5244,6313.5,6186.5
260,R4-12-47-2_node_136,A,7289.0488,7144.7112,1,-1
261,R4-12-47-2_node_137,A,7289.0488,7144.7112,1,-1
262,R4-12-47-2_node_138,A,7289.0488,7144.7112,1,-1
263,R4-12-47-2_node_139,A,7289.0488,7144.7112,1,-1
264,R4-12-47-2_node_140,A,7289.0488,7144.7112,1,-1
265,R4-12-47-2_node_141,A,7289.0488,7144.7112,1,-1
266,R4-12-47-2_node_142,A,7289.0488,7144.7112,1,-1
267,R4-12-47-2_node_143,A,7289.0488,7144.7112,1,-1
268,R4-12-47-2_node_144,A,7289.0488,7144.7112,1,-1
269,R4-12-47-2_node_145,B,-3572.3556,-3644.5244,-6186.5,-6313.5
270,R4-12-47-2_node_146,B,-3572.3556,-3644.5244,-6186.5,-6313.5
271,R4-12-47-2_node_147,B,-3572.3556,-3644.5244,-6186.5,-6313.5
272,R4-12-47-2_node_148,B,-3572.3556,-3644.5244,-6186.5,-6313.5
273,R4-12-47-2_node_149,B,-3572.3556,-3644.5244,-6186.5,-6313.5
274,R4-12-47-2_node_150,B,-3572.3556,-3644.5244,-6186.5,-6313.5
275,R4-12-47-2_node_151,B,-3572.3556,-3644.5244,-6186.5,-6313.5
276,R4-12-47-2_node_152,B,-3572.3556,-3644.5244,-6186.5,-6313.5
277,R4-12-47-2_node_153,C,-3572.3556,-3644.5244,6313.5,6186.5
278,R4-12-47-2_node_154,A,7289.0488,7144.7112,1,-1
279,R4-12-47-2_node_155,A,7289.0488,7144.7112,1,-1
280,R4-12-47-2_node_156,A,7289.0488,7144.7112,1,-1
281,R4-12-47-2_node_157,A,7289.0488,7144.7112,1,-1
282,R4-12-47-2_node_158,A,7289.0488,7144.7112,1,-1
283,R4-12-47-2_node_159,A,7289.0488,7144.7112,1,-1
284,R4-12-47-2_node_160,A,7289.0488,7144.7112,1,-1
285,R4-12-47-2_node_161,A,7289.0488,7144.7112,1,-1
286,R4-12-47-2_node_162,A,7289.0488,7144.7112,1,-1
287,R4-12-47-2_node_163,A,7289.0488,7144.7112,1,-1
288,R4-12-47-2_node_164,A,7289.0488,7144.7112,1,-1
289,R4-12-47-2_node_165,A,7289.0488,7144.7112,1,-1
290,R4-12-47-2_node_166,A,7289.0488,7144.7112,1,-1
291,R4-12-47-2_node_167,A,7289.0488,7144.7112,1,-1
292,R4-12-47-2_node_168,A,7289.0488,7144.7112,1,-1
293,R4-12-47-2_node_169,A,7289.0488,7144.7112,1,-1
294,R4-12-47-2_node_170,A,7289.0488,7144.7112,1,-1
295,R4-12-47-2_node_171,A,7289.0488,7144.7112,1,-1
296,R4-12-47-2_node_172,A,7289.0488,7144.7112,1,-1
297,R4-12-47-2_node_173,A,7289.0488,7144.7112,1,-1
298,R4-12-47-2_node_174,A,7289.0488,7144.7112,1,-1
299,R4-12-47-2_node_175,A,7289.0488,7144.7112,1,-1
300,R4-12-47-2_node_176,A,7289.0488,7144.7112,1,-1
301,R4-12-47-2_node_177,A,7289.0488,7144.7112,1,-1
302,R4-12-47-2_node_178,A,7289.0488,7144.7112,1,-1
303,R4-12-47-2_node_179,A,7289.0488,7144.7112,1,-1
304,R4-12-47-2_node_180,A,7289.0488,7144.7112,1,-1
305,R4-12-47-2_node_181,B,-3572.3556,-3644.5244,-6186.5,-6313.5
306,R4-12-47-2_node_182,B,-3572.3556,-3644.5244,-6186.5,-6313.5
307,R4-12-47-2_node_183,B,-3572.3556,-3644.5244,-6186.5,-6313.5
308,R4-12-47-2_node_184,B,-3572.3556,-3644.5244,-6186.5,-6313.5
309,R4-12-47-2_node_185,B,-3572.3556,-3644.5244,-6186.5,-6313.5
310,R4-12-47-2_node_186,B,-3572.3556,-3644.5244,-6186.5,-6313.5
311,R4-12-47-2_node_187,B,-3572.3556,-3644.5244,-6186.5,-6313.5
312,R4-12-47-2_node_188,B,-3572.3556,-3644.5244,-6186.5,-6313.5
313,R4-12-47-2_node_189,B,-3572.3556,-3644.5244,-6186.5,-6313.5
314,R4-12-47-2_node_190,B,-3572.3556,-3644.5244,-6186.5,-6313.5
315,R4-12-47-2_node_191,B,-3572.3556,-3644.5244,-6186.5,-6313.5
316,R4-12-47-2_node_192,B,-3572.3556,-3644.5244,-6186.5,-6313.5
317,R4-12-47-2_node_193,A,7289.0488,7144.7112,1,-1
318,R4-12-47-2_node_194,A,7289.0488,7144.7112,1,-1
319,R4-12-47-2_node_195,C,-3572.3556,-3644.5244,6313.5,6186.5
320,R4-12-47-2_node_196,C,-3572.3556,-3644.5244,6313.5,6186.5
321,R4-12-47-2_node_197,C,-3572.3556,-3644.5244,6313.5,6186.5
322,R4-12-47-2_node_198,C,-3572.3556,-3644.5244,6313.5,6186.5
323,R4-12-47-2_node_199,C,-3572.3556,-3644.5244,6313.5,6186.5
324,R4-12-47-2_node_200,C,-3572.3556,-3644.5244,6313.5,6186.5
325,R4-12-47-2_node_201,C,-3572.3556,-3644.5244,6313.5,6186.5
326,R4-12-47-2_node_202,A,7289.0488,7144.7112,1,-1
327,R4-12-47-2_node_203,A,7289.0488,7144.7112,1,-1
328,R4-12-47-2_node_204,A,7289.0488,7144.7112,1,-1
329,R4-12-47-2_node_205,C,-3572.3556,-3644.5244,6313.5,6186.5
330,R4-12-47-2_node_206,B,-3572.3556,-3644.5244,-6186.5,-6313.5
331,R4-12-47-2_node_207,B,-3572.3556,-3644.5244,-6186.5,-6313.5
332,R4-12-47-2_node_208,C,-3572.3556,-3644.5244,6313.5,6186.5
333,R4-12-47-2_node_209,C,-3572.3556,-3644.5244,6313.5,6186.5
334,R4-12-47-2_node_210,B,-3572.3556,-3644.5244,-6186.5,-6313.5
335,R4-12-47-2_node_211,B,-3572.3556,-3644.5244,-6186.5,-6313.5
336,R4-12-47-2_node_212,B,-3572.3556,-3644.5244,-6186.5,-6313.5
337,R4-12-47-2_node_213,B,-3572.3556,-3644.5244,-6186.5,-6313.5
338,R4-12-47-2_node_214,A,7289.0488,7144.7112,1,-1
339,R4-12-47-2_node_215,B,-3572.3556,-3644.5244,-6186.5,-6313.5
340,R4-12-47-2_node_216,B,-3572.3556,-3644.5244,-6186.5,-6313.5
341,R4-12-47-2_node_217,B,-3572.3556,-3644.5244,-6186.5,-6313.5
342,R4-12-47-2_node_218,B,-3572.3556,-3644.5244,-6186.5,-6313.5
343,R4-12-47-2_node_219,B,-3572.3556,-3644.5244,-6186.5,-6313.5
344,R4-12-47-2_node_220,B,-3572.3556,-3644.5244,-6186.5,-6313.5
345,R4-12-47-2_node_221,A,7289.0488,7144.7112,1,-1
346,R4-12-47-2_node_222,A,7289.0488,7144.7112,1,-1
347,R4-12-47-2_node_223,A,7289.0488,7144.7112,1,-1
348,R4-12-47-2_node_223,B,-3572.3556,-3644.5244,-6186.5,-6313.5
349,R4-12-47-2_node_223,C,-3572.3556,-3644.5244,6313.5,6186.5
350,R4-12-47-2_node_224,B,-3572.3556,-3644.5244,-6186.5,-6313.5
351,R4-12-47-2_node_225,B,-3572.3556,-3644.5244,-6186.5,-6313.5
352,R4-12-47-2_node_226,B,-3572.3556,-3644.5244,-6186.5,-6313.5
353,R4-12-47-2_node_227,C,-3572.3556,-3644.5244,6313.5,6186.5
354,R4-12-47-2_node_228,C,-3572.3556,-3644.5244,6313.5,6186.5
355,R4-12-47-2_node_229,A,7289.0488,7144.7112,1,-1
