bus_id,node_name,node_phase,vr_upper,vr_lower,vi_upper,vi_lower
23,R1-25-00-1_meter_18,A,279.9824315,274.438225,0.94003002,-1.061181495
24,R1-25-00-1_meter_18,B,-137.271048,-140.0442005,-236.6405178,-243.4413363
25,R1-25-00-1_meter_18,C,-137.167177,-139.938231,243.5025178,236.7004877
26,R1-25-00-1_meter_19,A,279.9982381,274.4537185,0.928620611,-1.072821397
27,R1-25-00-1_meter_19,B,-137.2886756,-140.0621842,-236.6482309,-243.4492052
28,R1-25-00-1_meter_19,C,-137.1650429,-139.9360539,243.5220266,236.7196102
29,R1-25-00-1_meter_20,A,279.9982381,274.4537185,0.928620611,-1.072821397
30,R1-25-00-1_meter_20,B,-137.2886756,-140.0621842,-236.6482309,-243.4492052
31,R1-25-00-1_meter_20,C,-137.1650429,-139.9360539,243.5220266,236.7196102
32,R1-25-00-1_meter_21,A,280.0268668,274.4817803,0.907955974,-1.093903501
33,R1-25-00-1_meter_21,B,-137.3206026,-140.0947562,-236.6622007,-243.4634573
34,R1-25-00-1_meter_21,C,-137.1611777,-139.9321106,243.5573608,236.7542448
35,R1-25-00-1_meter_22,C,-137.1501122,-139.9208215,243.658517,236.8533979
36,R1-25-00-1_meter_23,A,280.2533322,274.7037612,0.744489658,-1.260672168
37,R1-25-00-1_meter_23,B,-137.5731591,-140.3524148,-236.7727087,-243.5761978
38,R1-25-00-1_meter_23,C,-137.1306021,-139.9009173,243.83687,237.0282191
39,R1-25-00-1_meter_24,A,280.5126157,274.9579105,0.557334663,-1.451608071
40,R1-25-00-1_meter_24,B,-137.8623147,-140.647412,-236.899231,-243.705276
41,R1-25-00-1_meter_24,C,-137.0955958,-139.8652038,244.1568841,237.3418963
42,R1-25-00-1_meter_25,A,280.7209251,275.1620949,0.406973655,-1.605006676
43,R1-25-00-1_meter_25,B,-138.0946234,-140.8844138,-237.0008794,-243.808978
44,R1-25-00-1_meter_25,C,-137.0674715,-139.8365113,244.4139846,237.5939057
45,R1-25-00-1_meter_26,B,-138.1008394,-140.8907554,-237.0035993,-243.8117528
46,R1-25-00-1_meter_27,B,-138.1008394,-140.8907554,-237.0035993,-243.8117528
47,R1-25-00-1_meter_28,C,-137.0484754,-139.8171314,244.5876396,237.764122
48,R1-25-00-1_meter_29,C,-137.0484754,-139.8171314,244.5876396,237.764122
49,R1-25-00-1_meter_30,C,-137.0484754,-139.8171314,244.5876396,237.764122
50,R1-25-00-1_meter_31,C,-137.0484754,-139.8171314,244.5876396,237.764122
51,R1-25-00-1_meter_32,C,-137.0484754,-139.8171314,244.5876396,237.764122
52,R1-25-00-1_meter_33,C,-137.0484754,-139.8171314,244.5876396,237.764122
53,R1-25-00-1_meter_34,C,-137.0484754,-139.8171314,244.5876396,237.764122
54,R1-25-00-1_meter_35,C,-136.9276894,-139.6939053,245.691667,238.8462875
55,R1-25-00-1_meter_36,C,-136.9276894,-139.6939053,245.691667,238.8462875
56,R1-25-00-1_meter_37,C,-136.9276894,-139.6939053,245.691667,238.8462875
57,R1-25-00-1_meter_38,C,-136.9276894,-139.6939053,245.691667,238.8462875
58,R1-25-00-1_meter_39,C,-136.9276894,-139.6939053,245.691667,238.8462875
59,R1-25-00-1_meter_40,C,-136.9276894,-139.6939053,245.691667,238.8462875
60,R1-25-00-1_meter_41,C,-136.9276894,-139.6939053,245.691667,238.8462875
61,R1-25-00-1_meter_42,C,-136.9276894,-139.6939053,245.691667,238.8462875
62,R1-25-00-1_meter_43,C,-136.9276894,-139.6939053,245.691667,238.8462875
63,R1-25-00-1_meter_44,C,-136.9276894,-139.6939053,245.691667,238.8462875
64,R1-25-00-1_meter_45,C,-136.9276894,-139.6939053,245.691667,238.8462875
65,R1-25-00-1_meter_46,A,281.9408666,276.3578792,-0.473619628,-2.503389722
66,R1-25-00-1_meter_47,A,281.9408666,276.3578792,-0.473619628,-2.503389722
67,R1-25-00-1_meter_48,A,282.0709069,276.4853444,-0.567484771,-2.59915113
68,R1-25-00-1_meter_48,B,-139.600154,-142.4203591,-237.659618,-244.4810244
69,R1-25-00-1_meter_48,C,-136.8851904,-139.6505478,246.0801755,239.2271028
70,R1-25-00-1_meter_49,A,282.0709069,276.4853444,-0.567484771,-2.59915113
71,R1-25-00-1_meter_49,B,-139.600154,-142.4203591,-237.659618,-244.4810244
72,R1-25-00-1_meter_49,C,-136.8851904,-139.6505478,246.0801755,239.2271028
73,R1-25-00-1_meter_50,A,282.0709069,276.4853444,-0.567484771,-2.59915113
74,R1-25-00-1_meter_50,B,-139.600154,-142.4203591,-237.659618,-244.4810244
75,R1-25-00-1_meter_50,C,-136.8851904,-139.6505478,246.0801755,239.2271028
76,R1-25-00-1_meter_51,A,282.0709069,276.4853444,-0.567484771,-2.59915113
77,R1-25-00-1_meter_51,B,-139.600154,-142.4203591,-237.659618,-244.4810244
78,R1-25-00-1_meter_51,C,-136.8851904,-139.6505478,246.0801755,239.2271028
79,R1-25-00-1_meter_52,A,282.0709069,276.4853444,-0.567484771,-2.59915113
80,R1-25-00-1_meter_52,B,-139.600154,-142.4203591,-237.659618,-244.4810244
81,R1-25-00-1_meter_52,C,-136.8851904,-139.6505478,246.0801755,239.2271028
82,R1-25-00-1_meter_53,C,-136.8520044,-139.6166914,246.1671736,239.3123781
83,R1-25-00-1_meter_54,C,-136.8520044,-139.6166914,246.1671736,239.3123781
84,R1-25-00-1_meter_55,C,-136.8520044,-139.6166914,246.1671736,239.3123781
85,R1-25-00-1_meter_56,C,-136.8520044,-139.6166914,246.1671736,239.3123781
86,R1-25-00-1_meter_57,C,-136.8520044,-139.6166914,246.1671736,239.3123781
87,R1-25-00-1_meter_58,C,-136.8520044,-139.6166914,246.1671736,239.3123781
88,R1-25-00-1_meter_59,A,282.1293212,276.542602,-0.638862355,-2.671970685
89,R1-25-00-1_meter_60,A,282.1293212,276.542602,-0.638862355,-2.671970685
90,R1-25-00-1_meter_61,A,282.1293212,276.542602,-0.638862355,-2.671970685
91,R1-25-00-1_meter_61,B,-139.6905976,-142.5126299,-237.6735158,-244.495203
92,R1-25-00-1_meter_61,C,-136.8520044,-139.6166914,246.1671736,239.3123781
93,R1-25-00-1_meter_62,B,-139.6905976,-142.5126299,-237.6735158,-244.495203
94,R1-25-00-1_meter_63,B,-139.6905976,-142.5126299,-237.6735158,-244.495203
95,R1-25-00-1_meter_64,B,-139.6905976,-142.5126299,-237.6735158,-244.495203
96,R1-25-00-1_meter_65,B,-139.6905976,-142.5126299,-237.6735158,-244.495203
97,R1-25-00-1_meter_66,B,-139.6905976,-142.5126299,-237.6735158,-244.495203
98,R1-25-00-1_meter_67,A,282.1293212,276.542602,-0.638862355,-2.671970685
99,R1-25-00-1_meter_67,C,-136.8520044,-139.6166914,246.1671736,239.3123781
100,R1-25-00-1_meter_68,A,282.1293212,276.542602,-0.638862355,-2.671970685
101,R1-25-00-1_meter_69,A,282.1293212,276.542602,-0.638862355,-2.671970685
102,R1-25-00-1_meter_69,C,-136.8520044,-139.6166914,246.1671736,239.3123781
103,R1-25-00-1_meter_70,A,282.1293212,276.542602,-0.638862355,-2.671970685
104,R1-25-00-1_meter_71,A,282.1293212,276.542602,-0.638862355,-2.671970685
105,R1-25-00-1_meter_72,A,282.1293212,276.542602,-0.638862355,-2.671970685
106,R1-25-00-1_meter_72,C,-136.8520044,-139.6166914,246.1671736,239.3123781
107,R1-25-00-1_meter_73,A,282.1293212,276.542602,-0.638862355,-2.671970685
108,R1-25-00-1_meter_73,C,-136.8520044,-139.6166914,246.1671736,239.3123781
109,R1-25-00-1_meter_74,A,282.1293212,276.542602,-0.638862355,-2.671970685
110,R1-25-00-1_meter_75,A,282.1293212,276.542602,-0.638862355,-2.671970685
111,R1-25-00-1_meter_76,A,282.1293212,276.542602,-0.638862355,-2.671970685
112,R1-25-00-1_meter_77,A,282.1293212,276.542602,-0.638862355,-2.671970685
113,R1-25-00-1_meter_78,A,282.1293212,276.542602,-0.638862355,-2.671970685
114,R1-25-00-1_meter_79,A,282.1293212,276.542602,-0.638862355,-2.671970685
115,R1-25-00-1_meter_80,A,282.1293212,276.542602,-0.638862355,-2.671970685
116,R1-25-00-1_meter_81,A,282.1293212,276.542602,-0.638862355,-2.671970685
117,R1-25-00-1_meter_82,A,282.1293212,276.542602,-0.638862355,-2.671970685
118,R1-25-00-1_meter_83,A,282.1293212,276.542602,-0.638862355,-2.671970685
119,R1-25-00-1_meter_84,A,282.1293212,276.542602,-0.638862355,-2.671970685
120,R1-25-00-1_meter_85,A,281.9408666,276.3578792,-0.473619628,-2.503389722
121,R1-25-00-1_meter_86,A,281.9408666,276.3578792,-0.473619628,-2.503389722
122,R1-25-00-1_meter_87,A,281.9408666,276.3578792,-0.473619628,-2.503389722
123,R1-25-00-1_meter_88,A,281.9408666,276.3578792,-0.473619628,-2.503389722
124,R1-25-00-1_meter_89,B,-138.2796375,-141.0731655,-237.0818337,-243.8915677
125,R1-25-00-1_meter_90,C,-137.0484754,-139.8171314,244.5876396,237.764122
126,R1-25-00-1_meter_91,A,14519.78019,14232.25979,0.998959376,-1.001061646
127,R1-25-00-1_meter_91,B,-7116.130798,-7259.891016,-12324.49947,-12575.49946
128,R1-25-00-1_meter_91,C,-7116.128996,-7259.889177,12575.50053,12324.50051
129,R1-25-00-1_node_1,A,14519.78019,14232.25979,0.998959376,-1.001061646
130,R1-25-00-1_node_1,B,-7116.130798,-7259.891016,-12324.49947,-12575.49946
131,R1-25-00-1_node_1,C,-7116.128996,-7259.889177,12575.50053,12324.50051
132,R1-25-00-1_node_2,A,14519.78019,14232.25979,0.998959376,-1.001061646
133,R1-25-00-1_node_2,B,-7116.130798,-7259.891016,-12324.49947,-12575.49946
134,R1-25-00-1_node_2,C,-7116.128996,-7259.889177,12575.50053,12324.50051
135,R1-25-00-1_node_3,A,14520.99007,14233.44571,0.125655076,-1.892008458
136,R1-25-00-1_node_3,B,-7117.480059,-7261.267535,-12325.08985,-12576.10177
137,R1-25-00-1_node_3,C,-7115.965649,-7259.72253,12576.99378,12325.9642
138,R1-25-00-1_node_4,C,-7115.965649,-7259.72253,12576.99378,12325.9642
139,R1-25-00-1_node_5,A,14521.81441,14234.25373,-0.469370454,-2.499054706
140,R1-25-00-1_node_5,B,-7118.399377,-7262.205425,-12325.49211,-12576.51215
141,R1-25-00-1_node_5,C,-7115.854352,-7259.608986,12578.01121,12326.96148
142,R1-25-00-1_node_6,C,-7115.854352,-7259.608986,12578.01121,12326.96148
143,R1-25-00-1_node_7,C,-7115.854352,-7259.608986,12578.01121,12326.96148
144,R1-25-00-1_node_8,C,-7115.854352,-7259.608986,12578.01121,12326.96148
145,R1-25-00-1_node_9,C,-7115.854352,-7259.608986,12578.01121,12326.96148
146,R1-25-00-1_node_10,A,14524.08864,14236.48292,-2.110942702,-4.173790029
147,R1-25-00-1_node_10,B,-7120.935616,-7264.792901,-12326.60186,-12577.64432
148,R1-25-00-1_node_10,C,-7115.547305,-7259.295735,12580.81811,12329.7128
149,R1-25-00-1_node_11,A,14524.9086,14237.28665,-2.70280582,-4.777609978
150,R1-25-00-1_node_11,B,-7121.850048,-7265.725807,-12327.00198,-12578.05252
151,R1-25-00-1_node_11,C,-7115.4366,-7259.182794,12581.83013,12330.70478
152,R1-25-00-1_node_12,A,14524.9086,14237.28665,-2.70280582,-4.777609978
153,R1-25-00-1_node_12,B,-7121.850048,-7265.725807,-12327.00198,-12578.05252
154,R1-25-00-1_node_12,C,-7115.4366,-7259.182794,12581.83013,12330.70478
155,R1-25-00-1_node_13,A,14526.39371,14238.74235,-3.774783829,-5.871244108
156,R1-25-00-1_node_13,B,-7123.506261,-7267.415478,-12327.72666,-12578.79185
157,R1-25-00-1_node_13,C,-7115.236092,-7258.978235,12583.66309,12332.50145
158,R1-25-00-1_node_14,A,14527.99908,14240.31593,-4.933559793,-7.053429687
159,R1-25-00-1_node_14,B,-7125.296577,-7269.241962,-12328.51003,-12579.59104
160,R1-25-00-1_node_14,C,-7115.019349,-7258.757113,12585.64447,12334.44359
161,R1-25-00-1_node_15,A,14527.99908,14240.31593,-4.933559793,-7.053429687
162,R1-25-00-1_node_15,B,-7125.296577,-7269.241962,-12328.51003,-12579.59104
163,R1-25-00-1_node_15,C,-7115.019349,-7258.757113,12585.64447,12334.44359
164,R1-25-00-1_node_16,A,14528.43781,14240.74598,-5.250248381,-7.376516025
165,R1-25-00-1_node_16,B,-7125.785863,-7269.741133,-12328.72412,-12579.80946
166,R1-25-00-1_node_16,C,-7114.960114,-7258.696682,12586.18597,12334.97437
167,R1-25-00-1_node_17,A,14528.43781,14240.74598,-5.250248381,-7.376516025
168,R1-25-00-1_node_17,B,-7125.785863,-7269.741133,-12328.72412,-12579.80946
169,R1-25-00-1_node_17,C,-7114.960114,-7258.696682,12586.18597,12334.97437
170,R1-25-00-1_node_18,A,14528.86137,14241.16115,-5.555980955,-7.688425014
171,R1-25-00-1_node_18,B,-7126.258221,-7270.223034,-12328.93081,-12580.02032
172,R1-25-00-1_node_18,C,-7114.902928,-7258.638341,12586.70874,12335.48679
173,R1-25-00-1_node_19,A,14530.64535,14242.9098,-6.843684187,-9.002142454
174,R1-25-00-1_node_19,B,-7128.247731,-7272.252735,-12329.80133,-12580.90843
175,R1-25-00-1_node_19,C,-7114.66207,-7258.392617,12588.91057,12337.64501
176,R1-25-00-1_node_20,C,-7114.66207,-7258.392617,12588.91057,12337.64501
177,R1-25-00-1_node_21,A,14532.5806,14244.80673,-8.240577305,-10.42725563
178,R1-25-00-1_node_21,B,-7130.405939,-7274.454544,-12330.74567,-12581.87185
179,R1-25-00-1_node_21,C,-7114.400788,-7258.126056,12591.2991,12339.98625
180,R1-25-00-1_node_22,A,14536.9116,14249.05197,-11.36676239,-13.61659597
181,R1-25-00-1_node_22,B,-7135.235915,-7279.382095,-12332.85906,-12584.02793
182,R1-25-00-1_node_22,C,-7113.816051,-7257.529507,12596.64453,12345.22582
183,R1-25-00-1_node_23,A,14536.9116,14249.05197,-11.36676239,-13.61659597
184,R1-25-00-1_node_23,B,-7135.235915,-7279.382095,-12332.85906,-12584.02793
185,R1-25-00-1_node_23,C,-7113.816051,-7257.529507,12596.64453,12345.22582
186,R1-25-00-1_node_24,A,14538.14161,14250.25761,-12.25459902,-14.52236869
187,R1-25-00-1_node_24,B,-7136.607628,-7280.781519,-12333.45927,-12584.64026
188,R1-25-00-1_node_24,C,-7113.649986,-7257.360087,12598.16263,12346.71387
189,R1-25-00-1_node_25,A,14538.14161,14250.25761,-12.25459902,-14.52236869
190,R1-25-00-1_node_25,B,-7136.607628,-7280.781519,-12333.45927,-12584.64026
191,R1-25-00-1_node_25,C,-7113.649986,-7257.360087,12598.16263,12346.71387
192,R1-25-00-1_node_26,A,14538.14161,14250.25761,-12.25459902,-14.52236869
193,R1-25-00-1_node_26,B,-7136.607628,-7280.781519,-12333.45927,-12584.64026
194,R1-25-00-1_node_26,C,-7113.649986,-7257.360087,12598.16263,12346.71387
195,R1-25-00-1_node_27,A,14539.54184,14251.63012,-13.26530992,-15.553498
196,R1-25-00-1_node_27,B,-7138.169182,-7282.37462,-12334.14254,-12585.33733
197,R1-25-00-1_node_27,C,-7113.460938,-7257.167219,12599.89083,12348.40785
198,R1-25-00-1_node_28,A,14546.79359,14258.73827,-18.49973714,-20.89367123
199,R1-25-00-1_node_28,B,-7146.256404,-7290.625221,-12337.68116,-12588.94745
200,R1-25-00-1_node_28,C,-7112.481865,-7256.168367,12608.84112,12357.1809
201,R1-25-00-1_node_29,A,14548.79043,14260.69557,-19.94109195,-22.36414431
202,R1-25-00-1_node_29,B,-7148.483307,-7292.897111,-12338.65556,-12589.94153
203,R1-25-00-1_node_29,C,-7112.212267,-7255.893323,12611.30567,12359.59665
204,R1-25-00-1_node_30,A,14551.59194,14263.44161,-21.96326437,-24.4271687
205,R1-25-00-1_node_30,B,-7151.607575,-7296.084496,-12340.02261,-12591.33619
206,R1-25-00-1_node_30,C,-7111.83403,-7255.507445,12614.76336,12362.98587
207,R1-25-00-1_node_31,A,14551.59194,14263.44161,-21.96326437,-24.4271687
208,R1-25-00-1_node_31,B,-7151.607575,-7296.084496,-12340.02261,-12591.33619
209,R1-25-00-1_node_31,C,-7111.83403,-7255.507445,12614.76336,12362.98587
210,R1-25-00-1_node_32,A,14553.22816,14265.04542,-23.14431033,-25.63207418
211,R1-25-00-1_node_32,B,-7153.432299,-7297.946083,-12340.82103,-12592.15075
212,R1-25-00-1_node_32,C,-7111.613122,-7255.282073,12616.78282,12364.96534
213,R1-25-00-1_node_33,A,14553.22816,14265.04542,-23.14431033,-25.63207418
214,R1-25-00-1_node_33,B,-7153.432299,-7297.946083,-12340.82103,-12592.15075
215,R1-25-00-1_node_33,C,-7111.613122,-7255.282073,12616.78282,12364.96534
216,R1-25-00-1_node_34,A,14553.98146,14265.78381,-23.68805938,-26.18680806
217,R1-25-00-1_node_34,B,-7154.272394,-7298.80315,-12341.18862,-12592.52576
218,R1-25-00-1_node_34,C,-7111.511416,-7255.178313,12617.71257,12365.87668
219,R1-25-00-1_node_35,A,14553.98146,14265.78381,-23.68805938,-26.18680806
220,R1-25-00-1_node_36,A,14553.98146,14265.78381,-23.68805938,-26.18680806
221,R1-25-00-1_node_37,A,14553.98146,14265.78381,-23.68805938,-26.18680806
222,R1-25-00-1_node_38,A,14553.98146,14265.78381,-23.68805938,-26.18680806
223,R1-25-00-1_node_39,A,14553.98146,14265.78381,-23.68805938,-26.18680806
224,R1-25-00-1_node_40,A,14553.98146,14265.78381,-23.68805938,-26.18680806
225,R1-25-00-1_node_41,A,14553.98146,14265.78381,-23.68805938,-26.18680806
226,R1-25-00-1_node_42,A,14553.98146,14265.78381,-23.68805938,-26.18680806
227,R1-25-00-1_node_43,A,14553.98146,14265.78381,-23.68805938,-26.18680806
228,R1-25-00-1_node_44,A,14553.98146,14265.78381,-23.68805938,-26.18680806
229,R1-25-00-1_node_45,A,14553.98146,14265.78381,-23.68805938,-26.18680806
230,R1-25-00-1_node_46,A,14553.98146,14265.78381,-23.68805938,-26.18680806
231,R1-25-00-1_node_47,A,14556.76768,14268.51485,-25.69919189,-28.2385695
232,R1-25-00-1_node_47,B,-7157.379606,-7301.973134,-12342.5482,-12593.91281
233,R1-25-00-1_node_47,C,-7111.135244,-7254.794542,12621.15138,12369.24739
234,R1-25-00-1_node_48,A,14558.5705,14270.28198,-27.00050009,-29.56616676
235,R1-25-00-1_node_48,B,-7159.390136,-7304.02428,-12343.42792,-12594.81031
236,R1-25-00-1_node_48,C,-7110.891841,-7254.546222,12623.37647,12371.42842
237,R1-25-00-1_node_49,A,14562.00231,14273.64583,-29.47763577,-32.09334558
238,R1-25-00-1_node_49,B,-7163.217326,-7307.928787,-12345.10254,-12596.51875
239,R1-25-00-1_node_49,C,-7110.428506,-7254.073526,12627.6121,12375.58018
240,R1-25-00-1_node_50,A,14562.00231,14273.64583,-29.47763577,-32.09334558
241,R1-25-00-1_node_50,B,-7163.217326,-7307.928787,-12345.10254,-12596.51875
242,R1-25-00-1_node_51,A,14562.39799,14274.03367,-29.76324167,-32.3847213
243,R1-25-00-1_node_51,B,-7163.658588,-7308.378964,-12345.29562,-12596.71573
244,R1-25-00-1_node_51,C,-7110.375085,-7254.019026,12628.10045,12376.05886
245,R1-25-00-1_node_52,A,14562.39799,14274.03367,-29.76324167,-32.3847213
246,R1-25-00-1_node_52,B,-7163.658588,-7308.378964,-12345.29562,-12596.71573
247,R1-25-00-1_node_52,C,-7110.375085,-7254.019026,12628.10045,12376.05886
248,R1-25-00-1_node_53,A,14562.68713,14274.31709,-29.97195075,-32.59764672
249,R1-25-00-1_node_53,B,-7163.981045,-7308.707935,-12345.43671,-12596.85968
250,R1-25-00-1_node_53,C,-7110.336047,-7253.979199,12628.45732,12376.40866
251,R1-25-00-1_node_54,B,-7163.981045,-7308.707935,-12345.43671,-12596.85968
252,R1-25-00-1_node_55,B,-7163.981045,-7308.707935,-12345.43671,-12596.85968
253,R1-25-00-1_node_56,A,14562.96167,14274.58619,-30.17011659,-32.79981592
254,R1-25-00-1_node_56,B,-7164.287213,-7309.020288,-12345.57068,-12596.99635
255,R1-25-00-1_node_56,C,-7110.298981,-7253.941384,12628.79616,12376.74079
256,R1-25-00-1_node_57,A,14564.22055,14275.82014,-31.07879471,-33.72685116
257,R1-25-00-1_node_57,B,-7165.691126,-7310.452563,-12346.18497,-12597.62305
258,R1-25-00-1_node_57,C,-7110.129017,-7253.767987,12630.3499,12378.26377
259,R1-25-00-1_node_58,A,14569.69678,14281.18794,-35.03162762,-37.75953929
260,R1-25-00-1_node_58,B,-7171.798277,-7316.683091,-12348.8572,-12600.34927
261,R1-25-00-1_node_58,C,-7109.38966,-7253.013694,12637.10881,12384.88883
262,R1-25-00-1_node_59,A,14569.69678,14281.18794,-35.03162762,-37.75953929
263,R1-25-00-1_node_59,B,-7171.798277,-7316.683091,-12348.8572,-12600.34927
264,R1-25-00-1_node_59,C,-7109.38966,-7253.013694,12637.10881,12384.88883
265,R1-25-00-1_node_60,B,-7171.798277,-7316.683091,-12348.8572,-12600.34927
266,R1-25-00-1_node_60,C,-7109.38966,-7253.013694,12637.10881,12384.88883
267,R1-25-00-1_node_61,C,-7109.38966,-7253.013694,12637.10881,12384.88883
268,R1-25-00-1_node_62,C,-7109.38966,-7253.013694,12637.10881,12384.88883
269,R1-25-00-1_node_63,C,-7109.38966,-7253.013694,12637.10881,12384.88883
270,R1-25-00-1_node_64,C,-7109.38966,-7253.013694,12637.10881,12384.88883
271,R1-25-00-1_node_65,C,-7109.38966,-7253.013694,12637.10881,12384.88883
272,R1-25-00-1_node_66,C,-7109.38966,-7253.013694,12637.10881,12384.88883
273,R1-25-00-1_node_67,C,-7109.38966,-7253.013694,12637.10881,12384.88883
274,R1-25-00-1_node_68,C,-7109.38966,-7253.013694,12637.10881,12384.88883
275,R1-25-00-1_node_69,C,-7109.38966,-7253.013694,12637.10881,12384.88883
276,R1-25-00-1_node_70,C,-7109.38966,-7253.013694,12637.10881,12384.88883
277,R1-25-00-1_node_71,C,-7109.38966,-7253.013694,12637.10881,12384.88883
278,R1-25-00-1_node_72,A,14571.00409,14282.46935,-35.97525893,-38.72223386
279,R1-25-00-1_node_72,B,-7173.256193,-7318.17046,-12349.49512,-12601.00008
280,R1-25-00-1_node_72,C,-7109.213159,-7252.833627,12638.72231,12386.47038
281,R1-25-00-1_node_73,A,14576.11725,14287.48127,-39.66602225,-42.48755805
282,R1-25-00-1_node_73,B,-7178.958445,-7323.987909,-12351.99019,-12603.54554
283,R1-25-00-1_node_73,C,-7108.52282,-7252.129342,12645.0331,12392.65621
284,R1-25-00-1_node_74,A,14579.51042,14290.80724,-42.1152645,-44.98627995
285,R1-25-00-1_node_74,B,-7182.74254,-7327.84845,-12353.64595,-12605.23475
286,R1-25-00-1_node_74,C,-7108.064702,-7251.661969,12649.22103,12396.76121
287,R1-25-00-1_node_75,A,14589.08836,14300.19552,-49.02877216,-52.03945442
288,R1-25-00-1_node_75,B,-7193.423952,-7338.745648,-12358.31968,-12610.0029
289,R1-25-00-1_node_75,C,-7106.771566,-7250.342709,12661.04236,12408.34845
290,R1-25-00-1_node_76,A,14590.97085,14302.04074,-50.38758882,-53.42572192
291,R1-25-00-1_node_76,B,-7195.523332,-7340.88744,-12359.23828,-12610.94006
292,R1-25-00-1_node_76,C,-7106.517407,-7250.083415,12663.36578,12410.62587
293,R1-25-00-1_node_76_2,A,14593.80705,14304.82077,-52.43479876,-55.51428965
294,R1-25-00-1_node_76_2,B,-7198.686284,-7344.11429,-12360.62225,-12612.35199
295,R1-25-00-1_node_76_2,C,-7106.134487,-7249.692759,12666.86628,12414.05705
296,R1-25-00-1_node_77,A,14593.80704,14304.82076,-52.43583939,-55.51535129
297,R1-25-00-1_node_77,B,-7198.687182,-7344.115206,-12360.62173,-12612.35146
298,R1-25-00-1_node_77,C,-7106.133582,-7249.691837,12666.86681,12414.05757
299,R1-25-00-1_node_78,A,14597.68717,14308.62406,-55.23657577,-58.37266821
300,R1-25-00-1_node_78,B,-7203.014337,-7348.529778,-12362.51511,-12614.28309
301,R1-25-00-1_node_78,C,-7105.609719,-7249.15739,12671.65576,12418.75168
302,R1-25-00-1_node_79,A,14606.45706,14317.22028,-61.56681934,-64.83079548
303,R1-25-00-1_node_79,B,-7212.794602,-7358.507625,-12366.79453,-12618.64897
304,R1-25-00-1_node_79,C,-7104.42568,-7247.949431,12682.47977,12429.36135
305,R1-25-00-1_node_80,A,14611.2241,14321.89293,-65.00774768,-68.34123754
306,R1-25-00-1_node_80,B,-7218.110858,-7363.931279,-12369.1207,-12621.02213
307,R1-25-00-1_node_80,C,-7103.782072,-7247.292821,12688.36337,12435.12845
308,R1-25-00-1_node_81,A,14616.09911,14326.67141,-68.5266076,-71.93118553
309,R1-25-00-1_node_81,B,-7223.547518,-7369.477771,-12371.49955,-12623.44904
310,R1-25-00-1_node_81,C,-7103.123887,-7246.621339,12694.38023,12441.02616
311,R1-25-00-1_node_82,C,-7103.123887,-7246.621339,12694.38023,12441.02616
312,R1-25-00-1_node_83,C,-7103.123887,-7246.621339,12694.38023,12441.02616
313,R1-25-00-1_node_84,C,-7103.123887,-7246.621339,12694.38023,12441.02616
314,R1-25-00-1_node_85,C,-7103.123887,-7246.621339,12694.38023,12441.02616
315,R1-25-00-1_node_86,C,-7103.123887,-7246.621339,12694.38023,12441.02616
316,R1-25-00-1_node_87,C,-7103.123887,-7246.621339,12694.38023,12441.02616
317,R1-25-00-1_node_88,C,-7103.123887,-7246.621339,12694.38023,12441.02616
