bus_id,node_name,node_phase,vr_upper,vr_lower,vi_upper,vi_lower
122,R5-12-47-2_meter_47,B,-3564.002385,-3636.002433,-6171.648612,-6298.348584
123,R5-12-47-2_meter_47,C,-3563.997606,-3635.997557,6298.351399,6171.651371
124,R5-12-47-2_node_2,C,-3555.677045,-3627.508904,6331.020878,6203.67393
125,R5-12-47-2_node_3,A,7296.04874,7151.572527,-22.22155203,-24.69067429
126,R5-12-47-2_node_3,B,-3595.895483,-3668.539836,-6180.452378,-6307.330203
127,R5-12-47-2_node_3,C,-3555.677045,-3627.508904,6331.020878,6203.67393
128,R5-12-47-2_node_4,A,7296.04874,7151.572527,-22.22155203,-24.69067429
129,R5-12-47-2_node_4,B,-3595.895483,-3668.539836,-6180.452378,-6307.330203
130,R5-12-47-2_node_4,C,-3555.677045,-3627.508904,6331.020878,6203.67393
131,R5-12-47-2_node_5,A,7296.04874,7151.572527,-22.22155203,-24.69067429
132,R5-12-47-2_node_5,B,-3595.895483,-3668.539836,-6180.452378,-6307.330203
133,R5-12-47-2_node_5,C,-3555.677045,-3627.508904,6331.020878,6203.67393
134,R5-12-47-2_node_6,A,7296.593621,7152.106618,-23.94806201,-26.45206326
135,R5-12-47-2_node_6,B,-3597.657638,-3670.33759,-6180.051631,-6306.921361
136,R5-12-47-2_node_6,C,-3554.44898,-3626.256031,6332.373424,6204.999693
137,R5-12-47-2_node_7,A,7296.209199,7151.729809,-22.72998303,-25.20937662
138,R5-12-47-2_node_7,B,-3596.414411,-3669.069247,-6180.334364,-6307.209805
139,R5-12-47-2_node_7,C,-3555.315398,-3627.139952,6331.419182,6204.064347
140,R5-12-47-2_node_8,A,7296.04874,7151.572527,-22.22155203,-24.69067429
141,R5-12-47-2_node_8,B,-3595.895483,-3668.539836,-6180.452378,-6307.330203
142,R5-12-47-2_node_8,C,-3555.677045,-3627.508904,6331.020878,6203.67393
143,R5-12-47-2_node_9,A,7295.150659,7150.692231,-21.91509335,-24.37802453
144,R5-12-47-2_node_9,B,-3595.18995,-3667.82005,-6179.843295,-6306.708816
145,R5-12-47-2_node_9,C,-3555.502281,-3627.33061,6330.08684,6202.758388
146,R5-12-47-2_node_10,A,7295.074049,7150.617137,-21.88895099,-24.35135404
147,R5-12-47-2_node_10,B,-3595.129764,-3667.758648,-6179.791337,-6306.655808
148,R5-12-47-2_node_10,C,-3555.487373,-3627.315401,6330.007163,6202.680288
149,R5-12-47-2_node_11,A,7296.593621,7152.106618,-23.94806201,-26.45206326
150,R5-12-47-2_node_11,C,-3554.44898,-3626.256031,6332.373424,6204.999693
151,R5-12-47-2_node_12,A,7294.061927,7149.625057,-21.54357694,-23.99900274
152,R5-12-47-2_node_12,B,-3594.33464,-3666.947461,-6179.10491,-6305.955514
153,R5-12-47-2_node_12,C,-3555.290417,-3627.114466,6328.954517,6201.648487
154,R5-12-47-2_node_13,A,7294.061927,7149.625057,-21.54357694,-23.99900274
155,R5-12-47-2_node_13,B,-3594.33464,-3666.947461,-6179.10491,-6305.955514
156,R5-12-47-2_node_13,C,-3555.290417,-3627.114466,6328.954517,6201.648487
157,R5-12-47-2_node_14,A,7294.061927,7149.625057,-21.54357694,-23.99900274
158,R5-12-47-2_node_14,B,-3594.33464,-3666.947461,-6179.10491,-6305.955514
159,R5-12-47-2_node_14,C,-3555.290417,-3627.114466,6328.954517,6201.648487
160,R5-12-47-2_node_15,A,7294.061927,7149.625057,-21.54357694,-23.99900274
161,R5-12-47-2_node_15,B,-3594.33464,-3666.947461,-6179.10491,-6305.955514
162,R5-12-47-2_node_15,C,-3555.290417,-3627.114466,6328.954517,6201.648487
163,R5-12-47-2_node_16,A,7294.061927,7149.625057,-21.54357694,-23.99900274
164,R5-12-47-2_node_16,B,-3594.33464,-3666.947461,-6179.10491,-6305.955514
165,R5-12-47-2_node_16,C,-3555.290417,-3627.114466,6328.954517,6201.648487
166,R5-12-47-2_node_17,A,7294.061927,7149.625057,-21.54357694,-23.99900274
167,R5-12-47-2_node_17,B,-3594.33464,-3666.947461,-6179.10491,-6305.955514
168,R5-12-47-2_node_17,C,-3555.290417,-3627.114466,6328.954517,6201.648487
169,R5-12-47-2_node_18,A,7294.061927,7149.625057,-21.54357694,-23.99900274
170,R5-12-47-2_node_18,B,-3594.33464,-3666.947461,-6179.10491,-6305.955514
171,R5-12-47-2_node_18,C,-3555.290417,-3627.114466,6328.954517,6201.648487
172,R5-12-47-2_node_19,A,7294.061927,7149.625057,-21.54357694,-23.99900274
173,R5-12-47-2_node_19,B,-3594.33464,-3666.947461,-6179.10491,-6305.955514
174,R5-12-47-2_node_19,C,-3555.290417,-3627.114466,6328.954517,6201.648487
175,R5-12-47-2_node_20,A,7294.061927,7149.625057,-21.54357694,-23.99900274
176,R5-12-47-2_node_20,B,-3594.33464,-3666.947461,-6179.10491,-6305.955514
177,R5-12-47-2_node_20,C,-3555.290417,-3627.114466,6328.954517,6201.648487
178,R5-12-47-2_node_21,A,7294.061927,7149.625057,-21.54357694,-23.99900274
179,R5-12-47-2_node_21,B,-3594.33464,-3666.947461,-6179.10491,-6305.955514
180,R5-12-47-2_node_21,C,-3555.290417,-3627.114466,6328.954517,6201.648487
181,R5-12-47-2_node_22,A,7294.061927,7149.625057,-21.54357694,-23.99900274
182,R5-12-47-2_node_22,B,-3594.33464,-3666.947461,-6179.10491,-6305.955514
183,R5-12-47-2_node_22,C,-3555.290417,-3627.114466,6328.954517,6201.648487
184,R5-12-47-2_node_23,A,7294.061927,7149.625057,-21.54357694,-23.99900274
185,R5-12-47-2_node_23,B,-3594.33464,-3666.947461,-6179.10491,-6305.955514
186,R5-12-47-2_node_23,C,-3555.290417,-3627.114466,6328.954517,6201.648487
187,R5-12-47-2_node_24,A,7294.061927,7149.625057,-21.54357694,-23.99900274
188,R5-12-47-2_node_24,B,-3594.33464,-3666.947461,-6179.10491,-6305.955514
189,R5-12-47-2_node_24,C,-3555.290417,-3627.114466,6328.954517,6201.648487
190,R5-12-47-2_node_25,A,7294.061927,7149.625057,-21.54357694,-23.99900274
191,R5-12-47-2_node_25,B,-3594.33464,-3666.947461,-6179.10491,-6305.955514
192,R5-12-47-2_node_25,C,-3555.290417,-3627.114466,6328.954517,6201.648487
193,R5-12-47-2_node_26,A,7294.061927,7149.625057,-21.54357694,-23.99900274
194,R5-12-47-2_node_26,B,-3594.33464,-3666.947461,-6179.10491,-6305.955514
195,R5-12-47-2_node_26,C,-3555.290417,-3627.114466,6328.954517,6201.648487
196,R5-12-47-2_node_27,A,7294.061927,7149.625057,-21.54357694,-23.99900274
197,R5-12-47-2_node_27,B,-3594.33464,-3666.947461,-6179.10491,-6305.955514
198,R5-12-47-2_node_27,C,-3555.290417,-3627.114466,6328.954517,6201.648487
199,R5-12-47-2_node_28,A,7296.04874,7151.572527,-22.22155203,-24.69067429
200,R5-12-47-2_node_28,B,-3595.895483,-3668.539836,-6180.452378,-6307.330203
201,R5-12-47-2_node_28,C,-3555.677045,-3627.508904,6331.020878,6203.67393
202,R5-12-47-2_node_29,A,7296.04874,7151.572527,-22.22155203,-24.69067429
203,R5-12-47-2_node_29,B,-3595.895483,-3668.539836,-6180.452378,-6307.330203
204,R5-12-47-2_node_29,C,-3555.677045,-3627.508904,6331.020878,6203.67393
205,R5-12-47-2_node_30,A,7296.04874,7151.572527,-22.22155203,-24.69067429
206,R5-12-47-2_node_30,B,-3595.895483,-3668.539836,-6180.452378,-6307.330203
207,R5-12-47-2_node_30,C,-3555.677045,-3627.508904,6331.020878,6203.67393
208,R5-12-47-2_node_31,B,-3595.895483,-3668.539836,-6180.452378,-6307.330203
209,R5-12-47-2_node_32,C,-3555.502281,-3627.33061,6330.08684,6202.758388
210,R5-12-47-2_node_33,A,7290.943467,7146.568348,-20.4794413,-22.9133694
211,R5-12-47-2_node_33,B,-3591.884774,-3664.448102,-6176.989953,-6303.797831
212,R5-12-47-2_node_34,C,-3555.502281,-3627.33061,6330.08684,6202.758388
213,R5-12-47-2_node_35,A,7290.943467,7146.568348,-20.4794413,-22.9133694
214,R5-12-47-2_node_35,B,-3591.884774,-3664.448102,-6176.989953,-6303.797831
215,R5-12-47-2_node_36,A,7290.943467,7146.568348,-20.4794413,-22.9133694
216,R5-12-47-2_node_37,A,7290.943467,7146.568348,-20.4794413,-22.9133694
217,R5-12-47-2_node_38,A,7290.943467,7146.568348,-20.4794413,-22.9133694
218,R5-12-47-2_node_39,A,7291.789506,7147.397635,-20.76814182,-23.20790226
219,R5-12-47-2_node_39,B,-3592.549424,-3665.12618,-6177.563742,-6304.383212
220,R5-12-47-2_node_39,C,-3554.848211,-3626.663327,6326.591114,6199.331884
221,R5-12-47-2_node_40,A,7290.943467,7146.568348,-20.4794413,-22.9133694
222,R5-12-47-2_node_40,B,-3591.884774,-3664.448102,-6176.989953,-6303.797831
223,R5-12-47-2_node_40,C,-3554.683575,-3626.495364,6325.711201,6198.469395
224,R5-12-47-2_node_41,A,7290.943467,7146.568348,-20.4794413,-22.9133694
225,R5-12-47-2_node_41,B,-3591.884774,-3664.448102,-6176.989953,-6303.797831
226,R5-12-47-2_node_41,C,-3554.683575,-3626.495364,6325.711201,6198.469395
227,R5-12-47-2_node_42,A,7290.943467,7146.568348,-20.4794413,-22.9133694
228,R5-12-47-2_node_42,B,-3591.884774,-3664.448102,-6176.989953,-6303.797831
229,R5-12-47-2_node_42,C,-3554.683575,-3626.495364,6325.711201,6198.469395
230,R5-12-47-2_node_43,A,7293.244042,7148.823368,-21.2644841,-23.71427166
231,R5-12-47-2_node_43,B,-3593.692109,-3666.29195,-6178.550217,-6305.389615
232,R5-12-47-2_node_43,C,-3555.131259,-3626.952093,6328.103887,6200.814701
233,R5-12-47-2_node_44,A,7290.943467,7146.568348,-20.4794413,-22.9133694
234,R5-12-47-2_node_44,B,-3591.884774,-3664.448102,-6176.989953,-6303.797831
235,R5-12-47-2_node_44,C,-3554.683575,-3626.495364,6325.711201,6198.469395
236,R5-12-47-2_node_45,A,7290.943467,7146.568348,-20.4794413,-22.9133694
237,R5-12-47-2_node_45,B,-3591.884774,-3664.448102,-6176.989953,-6303.797831
238,R5-12-47-2_node_45,C,-3554.683575,-3626.495364,6325.711201,6198.469395
239,R5-12-47-2_node_46,A,7290.943467,7146.568348,-20.4794413,-22.9133694
240,R5-12-47-2_node_46,B,-3591.884774,-3664.448102,-6176.989953,-6303.797831
241,R5-12-47-2_node_46,C,-3554.683575,-3626.495364,6325.711201,6198.469395
242,R5-12-47-2_node_47,A,7290.943467,7146.568348,-20.4794413,-22.9133694
243,R5-12-47-2_node_47,B,-3591.884774,-3664.448102,-6176.989953,-6303.797831
244,R5-12-47-2_node_47,C,-3554.683575,-3626.495364,6325.711201,6198.469395
245,R5-12-47-2_node_48,A,7290.943467,7146.568348,-20.4794413,-22.9133694
246,R5-12-47-2_node_48,B,-3591.884774,-3664.448102,-6176.989953,-6303.797831
247,R5-12-47-2_node_48,C,-3554.683575,-3626.495364,6325.711201,6198.469395
248,R5-12-47-2_node_49,A,7290.184882,7145.824786,-19.4475331,-21.86061457
249,R5-12-47-2_node_49,B,-3590.619389,-3663.157154,-6176.862003,-6303.667296
250,R5-12-47-2_node_49,C,-3555.205397,-3627.027728,6324.52791,6197.309536
251,R5-12-47-2_node_50,A,7290.143501,7145.784224,-19.4371797,-21.85005202
252,R5-12-47-2_node_50,B,-3590.590142,-3663.127316,-6176.832054,-6303.636742
253,R5-12-47-2_node_50,C,-3555.194082,-3627.016185,6324.486794,6197.269234
254,R5-12-47-2_node_51,A,7290.10678,7145.74823,-19.42799221,-21.84067893
255,R5-12-47-2_node_51,B,-3590.564189,-3663.100839,-6176.805478,-6303.609629
256,R5-12-47-2_node_51,C,-3555.184041,-3627.005941,6324.450308,6197.23347
257,R5-12-47-2_node_52,A,7290.10678,7145.74823,-19.42799221,-21.84067893
258,R5-12-47-2_node_53,A,7288.46778,7144.141685,-18.86870393,-21.27009189
259,R5-12-47-2_node_53,B,-3589.276588,-3661.787227,-6175.693899,-6302.475594
260,R5-12-47-2_node_53,C,-3554.865097,-3626.680553,6322.745686,6195.562603
261,R5-12-47-2_node_54,A,7288.46778,7144.141685,-18.86870393,-21.27009189
262,R5-12-47-2_node_54,B,-3589.276588,-3661.787227,-6175.693899,-6302.475594
263,R5-12-47-2_node_54,C,-3554.865097,-3626.680553,6322.745686,6195.562603
264,R5-12-47-2_node_55,A,7288.07342,7143.755135,-18.73413354,-21.1328029
265,R5-12-47-2_node_55,B,-3588.966779,-3661.471158,-6175.426442,-6302.202734
266,R5-12-47-2_node_55,C,-3554.788356,-3626.602262,6322.335537,6195.160576
267,R5-12-47-2_node_56,A,7284.507426,7140.259754,-14.45779345,-16.77007211
268,R5-12-47-2_node_56,B,-3583.515897,-3655.910157,-6174.53771,-6301.296047
269,R5-12-47-2_node_56,C,-3556.743857,-3628.597269,6317.066119,6189.995503
270,R5-12-47-2_node_57,A,7284.46162,7140.214855,-14.44633297,-16.7583801
271,R5-12-47-2_node_57,B,-3583.483523,-3655.877129,-6174.504559,-6301.262227
272,R5-12-47-2_node_57,C,-3556.731332,-3628.584491,6317.020607,6189.950892
273,R5-12-47-2_node_58,A,7296.04874,7151.572527,-22.22155203,-24.69067429
274,R5-12-47-2_node_58,B,-3595.895483,-3668.539836,-6180.452378,-6307.330203
275,R5-12-47-2_node_58,C,-3555.677045,-3627.508904,6331.020878,6203.67393
276,R5-12-47-2_node_59,A,7295.150659,7150.692231,-21.91509335,-24.37802453
277,R5-12-47-2_node_59,B,-3595.18995,-3667.82005,-6179.843295,-6306.708816
278,R5-12-47-2_node_59,C,-3555.502281,-3627.33061,6330.08684,6202.758388
279,R5-12-47-2_node_60,A,7295.150659,7150.692231,-21.91509335,-24.37802453
280,R5-12-47-2_node_60,B,-3595.18995,-3667.82005,-6179.843295,-6306.708816
281,R5-12-47-2_node_60,C,-3555.502281,-3627.33061,6330.08684,6202.758388
282,R5-12-47-2_node_61,A,7295.150659,7150.692231,-21.91509335,-24.37802453
283,R5-12-47-2_node_62,A,7296.209199,7151.729809,-22.72998303,-25.20937662
284,R5-12-47-2_node_62,B,-3596.414411,-3669.069247,-6180.334364,-6307.209805
285,R5-12-47-2_node_62,C,-3555.315398,-3627.139952,6331.419182,6204.064347
286,R5-12-47-2_node_63,A,7284.507426,7140.259754,-14.45779345,-16.77007211
287,R5-12-47-2_node_63,B,-3583.515897,-3655.910157,-6174.53771,-6301.296047
288,R5-12-47-2_node_63,C,-3556.743857,-3628.597269,6317.066119,6189.995503
289,R5-12-47-2_node_64,A,7290.977383,7146.601593,-20.49101477,-22.92517668
290,R5-12-47-2_node_64,B,-3591.911418,-3664.475285,-6177.012955,-6303.821298
291,R5-12-47-2_node_64,C,-3554.690175,-3626.502097,6325.746475,6198.50397
292,R5-12-47-2_node_65,C,-3555.502281,-3627.33061,6330.08684,6202.758388
293,R5-12-47-2_node_66,A,7284.507426,7140.259754,-14.45779345,-16.77007211
294,R5-12-47-2_node_66,B,-3583.515897,-3655.910157,-6174.53771,-6301.296047
295,R5-12-47-2_node_66,C,-3556.743857,-3628.597269,6317.066119,6189.995503
296,R5-12-47-2_node_67,A,7294.061927,7149.625057,-21.54357694,-23.99900274
297,R5-12-47-2_node_67,B,-3594.33464,-3666.947461,-6179.10491,-6305.955514
298,R5-12-47-2_node_67,C,-3555.290417,-3627.114466,6328.954517,6201.648487
299,R5-12-47-2_node_68,A,7289.932531,7145.577431,-19.36853194,-21.78001743
300,R5-12-47-2_node_68,B,-3590.427299,-3662.961183,-6176.687301,-6303.489065
301,R5-12-47-2_node_68,C,-3555.150133,-3626.971348,6324.269083,6197.055833
302,R5-12-47-2_node_69,A,7296.04874,7151.572527,-22.22155203,-24.69067429
303,R5-12-47-2_node_70,B,-3595.895483,-3668.539836,-6180.452378,-6307.330203
304,R5-12-47-2_node_71,A,7290.943467,7146.568348,-20.4794413,-22.9133694
305,R5-12-47-2_node_72,B,-3595.895483,-3668.539836,-6180.452378,-6307.330203
306,R5-12-47-2_node_73,A,7296.209199,7151.729809,-22.72998303,-25.20937662
307,R5-12-47-2_node_73,B,-3596.414411,-3669.069247,-6180.334364,-6307.209805
308,R5-12-47-2_node_73,C,-3555.315398,-3627.139952,6331.419182,6204.064347
309,R5-12-47-2_node_74,A,7296.593621,7152.106618,-23.94806201,-26.45206326
310,R5-12-47-2_node_74,C,-3554.44898,-3626.256031,6332.373424,6204.999693
311,R5-12-47-2_node_75,C,-3555.502281,-3627.33061,6330.08684,6202.758388
312,R5-12-47-2_node_76,A,7294.061927,7149.625057,-21.54357694,-23.99900274
313,R5-12-47-2_node_76,B,-3594.33464,-3666.947461,-6179.10491,-6305.955514
314,R5-12-47-2_node_76,C,-3555.290417,-3627.114466,6328.954517,6201.648487
315,R5-12-47-2_node_77,A,7288.46778,7144.141685,-18.86870393,-21.27009189
316,R5-12-47-2_node_77,B,-3589.276588,-3661.787227,-6175.693899,-6302.475594
317,R5-12-47-2_node_77,C,-3554.865097,-3626.680553,6322.745686,6195.562603
318,R5-12-47-2_node_78,C,-3555.677045,-3627.508904,6331.020878,6203.67393
