bus_id,node_name,node_phase,vr_upper,vr_lower,vi_upper,vi_lower
1092,R4-25-00-1_xfmr_80_sending_1,1,-59.4,-60.6,-101.8838302,-105.9622914
1093,R4-25-00-1_xfmr_80_sending_2,2,60.6,59.4,105.9622914,101.8838302
1094,R4-25-00-1_xfmr_81_primary,B,-7116.1299,-7259.8901,-12324.5,-12575.5
1095,R4-25-00-1_xfmr_81_sending_1,1,-59.4,-60.6,-101.8838302,-105.9622914
1096,R4-25-00-1_xfmr_81_sending_2,2,60.6,59.4,105.9622914,101.8838302
1097,R4-25-00-1_xfmr_82_primary,B,-7116.1299,-7259.8901,-12324.5,-12575.5
1098,R4-25-00-1_xfmr_82_sending_1,1,-59.4,-60.6,-101.8838302,-105.9622914
1099,R4-25-00-1_xfmr_82_sending_2,2,60.6,59.4,105.9622914,101.8838302
1100,R4-25-00-1_xfmr_83_primary,B,-7116.1299,-7259.8901,-12324.5,-12575.5
1101,R4-25-00-1_xfmr_83_sending_1,1,-59.4,-60.6,-101.8838302,-105.9622914
1102,R4-25-00-1_xfmr_83_sending_2,2,60.6,59.4,105.9622914,101.8838302
1103,R4-25-00-1_xfmr_84_primary,A,14519.7802,14232.2598,1,-1
1104,R4-25-00-1_xfmr_84_sending_1,1,121.2,118.8,1,-1
1105,R4-25-00-1_xfmr_84_sending_2,2,-118.8,-121.2,1,-1
1106,R4-25-00-1_xfmr_85_primary,C,-7116.1299,-7259.8901,12575.5,12324.5
1107,R4-25-00-1_xfmr_85_sending_1,1,-59.4,-60.6,105.9622914,101.8838302
1108,R4-25-00-1_xfmr_85_sending_2,2,60.6,59.4,-101.8838302,-105.9622914
1109,R4-25-00-1_xfmr_86_primary,C,-7116.1299,-7259.8901,12575.5,12324.5
1110,R4-25-00-1_xfmr_86_sending_1,1,-59.4,-60.6,105.9622914,101.8838302
1111,R4-25-00-1_xfmr_86_sending_2,2,60.6,59.4,-101.8838302,-105.9622914
1112,R4-25-00-1_xfmr_87_primary,C,-7116.1299,-7259.8901,12575.5,12324.5
1113,R4-25-00-1_xfmr_87_sending_1,1,-59.4,-60.6,105.9622914,101.8838302
1114,R4-25-00-1_xfmr_87_sending_2,2,60.6,59.4,-101.8838302,-105.9622914
1115,R4-25-00-1_xfmr_88_primary,C,-7116.1299,-7259.8901,12575.5,12324.5
1116,R4-25-00-1_xfmr_88_sending_1,1,-59.4,-60.6,105.9622914,101.8838302
1117,R4-25-00-1_xfmr_88_sending_2,2,60.6,59.4,-101.8838302,-105.9622914
1118,R4-25-00-1_xfmr_89_primary,C,-7116.1299,-7259.8901,12575.5,12324.5
1119,R4-25-00-1_xfmr_89_sending_1,1,-59.4,-60.6,105.9622914,101.8838302
1120,R4-25-00-1_xfmr_89_sending_2,2,60.6,59.4,-101.8838302,-105.9622914
1121,R4-25-00-1_xfmr_90_primary,C,-7116.1299,-7259.8901,12575.5,12324.5
1122,R4-25-00-1_xfmr_90_sending_1,1,-59.4,-60.6,105.9622914,101.8838302
1123,R4-25-00-1_xfmr_90_sending_2,2,60.6,59.4,-101.8838302,-105.9622914
1124,R4-25-00-1_xfmr_91_primary,C,-7116.1299,-7259.8901,12575.5,12324.5
1125,R4-25-00-1_xfmr_91_sending_1,1,-59.4,-60.6,105.9622914,101.8838302
1126,R4-25-00-1_xfmr_91_sending_2,2,60.6,59.4,-101.8838302,-105.9622914
1127,R4-25-00-1_xfmr_92_primary,C,-7116.1299,-7259.8901,12575.5,12324.5
1128,R4-25-00-1_xfmr_92_sending_1,1,-59.4,-60.6,105.9622914,101.8838302
1129,R4-25-00-1_xfmr_92_sending_2,2,60.6,59.4,-101.8838302,-105.9622914
1130,R4-25-00-1_xfmr_93_primary,C,-7116.1299,-7259.8901,12575.5,12324.5
1131,R4-25-00-1_xfmr_93_sending_1,1,-59.4,-60.6,105.9622914,101.8838302
1132,R4-25-00-1_xfmr_93_sending_2,2,60.6,59.4,-101.8838302,-105.9622914
1133,R4-25-00-1_xfmr_94_primary,C,-7116.1299,-7259.8901,12575.5,12324.5
1134,R4-25-00-1_xfmr_94_sending_1,1,-59.4,-60.6,105.9622914,101.8838302
1135,R4-25-00-1_xfmr_94_sending_2,2,60.6,59.4,-101.8838302,-105.9622914
1136,R4-25-00-1_xfmr_95_primary,C,-7116.1299,-7259.8901,12575.5,12324.5
1137,R4-25-00-1_xfmr_95_sending_1,1,-59.4,-60.6,105.9622914,101.8838302
1138,R4-25-00-1_xfmr_95_sending_2,2,60.6,59.4,-101.8838302,-105.9622914
1139,R4-25-00-1_xfmr_96_primary,C,-7116.1299,-7259.8901,12575.5,12324.5
1140,R4-25-00-1_xfmr_96_sending_1,1,-59.4,-60.6,105.9622914,101.8838302
1141,R4-25-00-1_xfmr_96_sending_2,2,60.6,59.4,-101.8838302,-105.9622914
1142,R4-25-00-1_xfmr_97_primary,C,-7116.1299,-7259.8901,12575.5,12324.5
1143,R4-25-00-1_xfmr_97_sending_1,1,-59.4,-60.6,105.9622914,101.8838302
1144,R4-25-00-1_xfmr_97_sending_2,2,60.6,59.4,-101.8838302,-105.9622914
1145,R4-25-00-1_xfmr_98_primary,C,-7116.1299,-7259.8901,12575.5,12324.5
1146,R4-25-00-1_xfmr_98_sending_1,1,-59.4,-60.6,105.9622914,101.8838302
1147,R4-25-00-1_xfmr_98_sending_2,2,60.6,59.4,-101.8838302,-105.9622914
1148,R4-25-00-1_xfmr_99_primary,C,-7116.1299,-7259.8901,12575.5,12324.5
1149,R4-25-00-1_xfmr_99_sending_1,1,-59.4,-60.6,105.9622914,101.8838302
1150,R4-25-00-1_xfmr_99_sending_2,2,60.6,59.4,-101.8838302,-105.9622914
1151,R4-25-00-1_xfmr_100_primary,C,-7116.1299,-7259.8901,12575.5,12324.5
1152,R4-25-00-1_xfmr_100_sending_1,1,-59.4,-60.6,105.9622914,101.8838302
1153,R4-25-00-1_xfmr_100_sending_2,2,60.6,59.4,-101.8838302,-105.9622914
1154,R4-25-00-1_xfmr_101_primary,C,-7116.1299,-7259.8901,12575.5,12324.5
1155,R4-25-00-1_xfmr_101_sending_1,1,-59.4,-60.6,105.9622914,101.8838302
1156,R4-25-00-1_xfmr_101_sending_2,2,60.6,59.4,-101.8838302,-105.9622914
1157,R4-25-00-1_xfmr_102_primary,C,-7116.1299,-7259.8901,12575.5,12324.5
1158,R4-25-00-1_xfmr_102_sending_1,1,-59.4,-60.6,105.9622914,101.8838302
1159,R4-25-00-1_xfmr_102_sending_2,2,60.6,59.4,-101.8838302,-105.9622914
1160,R4-25-00-1_xfmr_103_primary,C,-7116.1299,-7259.8901,12575.5,12324.5
1161,R4-25-00-1_xfmr_103_sending_1,1,-59.4,-60.6,105.9622914,101.8838302
1162,R4-25-00-1_xfmr_103_sending_2,2,60.6,59.4,-101.8838302,-105.9622914
1163,R4-25-00-1_xfmr_104_primary,C,-7116.1299,-7259.8901,12575.5,12324.5
1164,R4-25-00-1_xfmr_104_sending_1,1,-59.4,-60.6,105.9622914,101.8838302
1165,R4-25-00-1_xfmr_104_sending_2,2,60.6,59.4,-101.8838302,-105.9622914
1166,R4-25-00-1_xfmr_105_primary,C,-7116.1299,-7259.8901,12575.5,12324.5
1167,R4-25-00-1_xfmr_105_sending_1,1,-59.4,-60.6,105.9622914,101.8838302
1168,R4-25-00-1_xfmr_105_sending_2,2,60.6,59.4,-101.8838302,-105.9622914
1169,R4-25-00-1_xfmr_106_primary,C,-7116.1299,-7259.8901,12575.5,12324.5
1170,R4-25-00-1_xfmr_106_sending_1,1,-59.4,-60.6,105.9622914,101.8838302
1171,R4-25-00-1_xfmr_106_sending_2,2,60.6,59.4,-101.8838302,-105.9622914
1172,R4-25-00-1_xfmr_107_primary,C,-7116.1299,-7259.8901,12575.5,12324.5
1173,R4-25-00-1_xfmr_107_sending_1,1,-59.4,-60.6,105.9622914,101.8838302
1174,R4-25-00-1_xfmr_107_sending_2,2,60.6,59.4,-101.8838302,-105.9622914
1175,R4-25-00-1_xfmr_108_primary,C,-7116.1299,-7259.8901,12575.5,12324.5
1176,R4-25-00-1_xfmr_108_sending_1,1,-59.4,-60.6,105.9622914,101.8838302
1177,R4-25-00-1_xfmr_108_sending_2,2,60.6,59.4,-101.8838302,-105.9622914
1178,R4-25-00-1_xfmr_109_primary,C,-7116.1299,-7259.8901,12575.5,12324.5
1179,R4-25-00-1_xfmr_109_sending_1,1,-59.4,-60.6,105.9622914,101.8838302
1180,R4-25-00-1_xfmr_109_sending_2,2,60.6,59.4,-101.8838302,-105.9622914
1181,R4-25-00-1_xfmr_110_primary,C,-7116.1299,-7259.8901,12575.5,12324.5
1182,R4-25-00-1_xfmr_110_sending_1,1,-59.4,-60.6,105.9622914,101.8838302
1183,R4-25-00-1_xfmr_110_sending_2,2,60.6,59.4,-101.8838302,-105.9622914
1184,R4-25-00-1_xfmr_111_primary,C,-7116.1299,-7259.8901,12575.5,12324.5
1185,R4-25-00-1_xfmr_111_sending_1,1,-59.4,-60.6,105.9622914,101.8838302
1186,R4-25-00-1_xfmr_111_sending_2,2,60.6,59.4,-101.8838302,-105.9622914
1187,R4-25-00-1_xfmr_112_primary,B,-7116.1299,-7259.8901,-12324.5,-12575.5
1188,R4-25-00-1_xfmr_112_sending_1,1,-59.4,-60.6,-101.8838302,-105.9622914
1189,R4-25-00-1_xfmr_112_sending_2,2,60.6,59.4,105.9622914,101.8838302
1190,R4-25-00-1_xfmr_113_primary,B,-7116.1299,-7259.8901,-12324.5,-12575.5
1191,R4-25-00-1_xfmr_113_sending_1,1,-59.4,-60.6,-101.8838302,-105.9622914
1192,R4-25-00-1_xfmr_113_sending_2,2,60.6,59.4,105.9622914,101.8838302
1193,R4-25-00-1_xfmr_114_primary,B,-7116.1299,-7259.8901,-12324.5,-12575.5
1194,R4-25-00-1_xfmr_114_sending_1,1,-59.4,-60.6,-101.8838302,-105.9622914
1195,R4-25-00-1_xfmr_114_sending_2,2,60.6,59.4,105.9622914,101.8838302
1196,R4-25-00-1_xfmr_115_primary,B,-7116.1299,-7259.8901,-12324.5,-12575.5
1197,R4-25-00-1_xfmr_115_sending_1,1,-59.4,-60.6,-101.8838302,-105.9622914
1198,R4-25-00-1_xfmr_115_sending_2,2,60.6,59.4,105.9622914,101.8838302
1199,R4-25-00-1_xfmr_116_primary,B,-7116.1299,-7259.8901,-12324.5,-12575.5
1200,R4-25-00-1_xfmr_116_sending_1,1,-59.4,-60.6,-101.8838302,-105.9622914
1201,R4-25-00-1_xfmr_116_sending_2,2,60.6,59.4,105.9622914,101.8838302
1202,R4-25-00-1_xfmr_117_primary,B,-7116.1299,-7259.8901,-12324.5,-12575.5
1203,R4-25-00-1_xfmr_117_sending_1,1,-59.4,-60.6,-101.8838302,-105.9622914
1204,R4-25-00-1_xfmr_117_sending_2,2,60.6,59.4,105.9622914,101.8838302
1205,R4-25-00-1_xfmr_118_primary,A,14519.7802,14232.2598,1,-1
1206,R4-25-00-1_xfmr_118_sending_1,1,121.2,118.8,1,-1
1207,R4-25-00-1_xfmr_118_sending_2,2,-118.8,-121.2,1,-1
1208,R4-25-00-1_xfmr_119_primary,A,14519.7802,14232.2598,1,-1
1209,R4-25-00-1_xfmr_119_sending_1,1,121.2,118.8,1,-1
1210,R4-25-00-1_xfmr_119_sending_2,2,-118.8,-121.2,1,-1
1211,R4-25-00-1_xfmr_120_primary,B,-7116.1299,-7259.8901,-12324.5,-12575.5
1212,R4-25-00-1_xfmr_120_sending_1,1,-59.4,-60.6,-101.8838302,-105.9622914
1213,R4-25-00-1_xfmr_120_sending_2,2,60.6,59.4,105.9622914,101.8838302
1214,R4-25-00-1_xfmr_121_primary,C,-7116.1299,-7259.8901,12575.5,12324.5
1215,R4-25-00-1_xfmr_121_sending_1,1,-59.4,-60.6,105.9622914,101.8838302
1216,R4-25-00-1_xfmr_121_sending_2,2,60.6,59.4,-101.8838302,-105.9622914
1217,R4-25-00-1_xfmr_122_primary,C,-7116.1299,-7259.8901,12575.5,12324.5
1218,R4-25-00-1_xfmr_122_sending_1,1,-59.4,-60.6,105.9622914,101.8838302
1219,R4-25-00-1_xfmr_122_sending_2,2,60.6,59.4,-101.8838302,-105.9622914
1220,R4-25-00-1_xfmr_123_primary,C,-7116.1299,-7259.8901,12575.5,12324.5
1221,R4-25-00-1_xfmr_123_sending_1,1,-59.4,-60.6,105.9622914,101.8838302
1222,R4-25-00-1_xfmr_123_sending_2,2,60.6,59.4,-101.8838302,-105.9622914
1223,R4-25-00-1_xfmr_124_primary,A,14519.7802,14232.2598,1,-1
1224,R4-25-00-1_xfmr_124_sending_1,1,121.2,118.8,1,-1
1225,R4-25-00-1_xfmr_124_sending_2,2,-118.8,-121.2,1,-1
1226,R4-25-00-1_xfmr_125_primary,C,-7116.1299,-7259.8901,12575.5,12324.5
1227,R4-25-00-1_xfmr_125_sending_1,1,-59.4,-60.6,105.9622914,101.8838302
1228,R4-25-00-1_xfmr_125_sending_2,2,60.6,59.4,-101.8838302,-105.9622914
1229,R4-25-00-1_xfmr_126_primary,C,-7116.1299,-7259.8901,12575.5,12324.5
1230,R4-25-00-1_xfmr_126_sending_1,1,-59.4,-60.6,105.9622914,101.8838302
1231,R4-25-00-1_xfmr_126_sending_2,2,60.6,59.4,-101.8838302,-105.9622914
1232,R4-25-00-1_xfmr_127_primary,C,-7116.1299,-7259.8901,12575.5,12324.5
1233,R4-25-00-1_xfmr_127_sending_1,1,-59.4,-60.6,105.9622914,101.8838302
1234,R4-25-00-1_xfmr_127_sending_2,2,60.6,59.4,-101.8838302,-105.9622914
1235,R4-25-00-1_xfmr_128_primary,C,-7116.1299,-7259.8901,12575.5,12324.5
1236,R4-25-00-1_xfmr_128_sending_1,1,-59.4,-60.6,105.9622914,101.8838302
1237,R4-25-00-1_xfmr_128_sending_2,2,60.6,59.4,-101.8838302,-105.9622914
1238,R4-25-00-1_xfmr_129_primary,C,-7116.1299,-7259.8901,12575.5,12324.5
1239,R4-25-00-1_xfmr_129_sending_1,1,-59.4,-60.6,105.9622914,101.8838302
1240,R4-25-00-1_xfmr_129_sending_2,2,60.6,59.4,-101.8838302,-105.9622914
1241,R4-25-00-1_xfmr_130_primary,C,-7116.1299,-7259.8901,12575.5,12324.5
1242,R4-25-00-1_xfmr_130_sending_1,1,-59.4,-60.6,105.9622914,101.8838302
1243,R4-25-00-1_xfmr_130_sending_2,2,60.6,59.4,-101.8838302,-105.9622914
1244,R4-25-00-1_xfmr_131_primary,C,-7116.1299,-7259.8901,12575.5,12324.5
1245,R4-25-00-1_xfmr_131_sending_1,1,-59.4,-60.6,105.9622914,101.8838302
1246,R4-25-00-1_xfmr_131_sending_2,2,60.6,59.4,-101.8838302,-105.9622914
1247,R4-25-00-1_xfmr_132_primary,C,-7116.1299,-7259.8901,12575.5,12324.5
1248,R4-25-00-1_xfmr_132_sending_1,1,-59.4,-60.6,105.9622914,101.8838302
1249,R4-25-00-1_xfmr_132_sending_2,2,60.6,59.4,-101.8838302,-105.9622914
1250,R4-25-00-1_xfmr_133_primary,C,-7116.1299,-7259.8901,12575.5,12324.5
1251,R4-25-00-1_xfmr_133_sending_1,1,-59.4,-60.6,105.9622914,101.8838302
1252,R4-25-00-1_xfmr_133_sending_2,2,60.6,59.4,-101.8838302,-105.9622914
1253,R4-25-00-1_xfmr_134_primary,C,-7116.1299,-7259.8901,12575.5,12324.5
1254,R4-25-00-1_xfmr_134_sending_1,1,-59.4,-60.6,105.9622914,101.8838302
1255,R4-25-00-1_xfmr_134_sending_2,2,60.6,59.4,-101.8838302,-105.9622914
1256,R4-25-00-1_xfmr_135_primary,C,-7116.1299,-7259.8901,12575.5,12324.5
1257,R4-25-00-1_xfmr_135_sending_1,1,-59.4,-60.6,105.9622914,101.8838302
1258,R4-25-00-1_xfmr_135_sending_2,2,60.6,59.4,-101.8838302,-105.9622914
1259,R4-25-00-1_xfmr_136_primary,C,-7116.1299,-7259.8901,12575.5,12324.5
1260,R4-25-00-1_xfmr_136_sending_1,1,-59.4,-60.6,105.9622914,101.8838302
1261,R4-25-00-1_xfmr_136_sending_2,2,60.6,59.4,-101.8838302,-105.9622914
1262,R4-25-00-1_xfmr_137_primary,C,-7116.1299,-7259.8901,12575.5,12324.5
1263,R4-25-00-1_xfmr_137_sending_1,1,-59.4,-60.6,105.9622914,101.8838302
1264,R4-25-00-1_xfmr_137_sending_2,2,60.6,59.4,-101.8838302,-105.9622914
1265,R4-25-00-1_xfmr_138_primary,C,-7116.1299,-7259.8901,12575.5,12324.5
1266,R4-25-00-1_xfmr_138_sending_1,1,-59.4,-60.6,105.9622914,101.8838302
1267,R4-25-00-1_xfmr_138_sending_2,2,60.6,59.4,-101.8838302,-105.9622914
1268,R4-25-00-1_xfmr_139_primary,C,-7116.1299,-7259.8901,12575.5,12324.5
1269,R4-25-00-1_xfmr_139_sending_1,1,-59.4,-60.6,105.9622914,101.8838302
1270,R4-25-00-1_xfmr_139_sending_2,2,60.6,59.4,-101.8838302,-105.9622914
1271,R4-25-00-1_xfmr_140_primary,C,-7116.1299,-7259.8901,12575.5,12324.5
1272,R4-25-00-1_xfmr_140_sending_1,1,-59.4,-60.6,105.9622914,101.8838302
1273,R4-25-00-1_xfmr_140_sending_2,2,60.6,59.4,-101.8838302,-105.9622914
